,Topic,Count,Name,Representation
30,29,56,29_dating_her_profile_online,"['dating', 'her', 'profile', 'online', 'you', 'women', 'she', 'sex', 'to', 'date']"
31,30,56,30_chat_notifications_notification_bot,"['chat', 'notifications', 'notification', 'bot', 'the', 'in', 'facebook', 'messenger', 'of', 'to']"
32,31,55,31_students_student_their_questions,"['students', 'student', 'their', 'questions', 'classroom', 'they', 'class', 'child', 'and', 'worksheet']"
33,32,55,32_instagram_followers_account_as,"['instagram', 'followers', 'account', 'as', 'hashtags', 'you', 'your', 'well', 'to', 'on']"
34,33,54,33_mortgage_loan_home_covered,"['mortgage', 'loan', 'home', 'covered', 'or', 'accident', 'benefit', 'of', 'credit', 'the']"
35,34,52,34_certificate_ssl_server_openssl,"['certificate', 'ssl', 'server', 'openssl', 'hosting', 'certificates', 'the', 'ocsp', 'web', 'by']"
36,35,52,35_probate_death_obituary_spouse,"['probate', 'death', 'obituary', 'spouse', 'divorce', 'estate', 'court', 'or', 'assets', 'property']"
37,36,50,36_customers_marketing_customer_business,"['customers', 'marketing', 'customer', 'business', 'your', 'product', 'sales', 'tree', 'them', 'their']"
38,37,50,37_meditation_mind_widoczny_dla,"['meditation', 'mind', 'widoczny', 'dla', 'zalogowanych', 'thoughts', 'it', 'of', 'body', 'and']"
39,38,49,38_ip_address_ipv6_network,"['ip', 'address', 'ipv6', 'network', 'ssh', 'server', 'addresses', 'dhcp', 'host', 'chapter']"
40,39,49,39_interview_interviewer_job_questions,"['interview', 'interviewer', 'job', 'questions', 'you', 'answer', 'yourself', 'question', 'interviewing', 'about']"
41,40,45,40_windows_screen_menu_screenshots,"['windows', 'screen', 'menu', 'screenshots', 'screenshot', 'the', 'phishing', 'apps', 'window', 'start']"
42,41,44,41_letter_cover_resume_write,"['letter', 'cover', 'resume', 'write', 'job', 'sample', 'letters', 'hiring', 'reference', 'immigration']"
43,42,44,42_language_locale_translation_keyboard,"['language', 'locale', 'translation', 'keyboard', 'text', 'file', 'translated', 'runescape', 'languages', 'po']"
44,43,43,43_speech_fitness_audience_you,"['speech', 'fitness', 'audience', 'you', 'presentation', 'speaking', 'your', 'exercise', 'muscles', 'to']"
45,44,43,44_money_online_earn_make,"['money', 'online', 'earn', 'make', 'you', 'business', 'income', 'to', 'can', 'home']"
46,45,42,45_affiliate_she_her_me,"['affiliate', 'she', 'her', 'me', 'my', 'marketing', 'that', 'was', 'affiliates', 'to']"
47,46,41,46_dress_wear_outfits_fashion,"['dress', 'wear', 'outfits', 'fashion', 'bingo', 'earrings', 'clothes', 'golf', 'and', 'style']"
48,47,41,47_passport_visa_cuba_documents,"['passport', 'visa', 'cuba', 'documents', 'application', 'amish', 'certificate', 'card', 'consulate', 'must']"
49,48,41,48_error_windows_fix_computer,"['error', 'windows', 'fix', 'computer', 'system', 'errors', 'registry', 'netlogon', 'scan', 'file']"
50,49,39,49_project_time_date_report,"['project', 'time', 'date', 'report', 'can', 'the', 'view', 'data', 'select', 'template']"
51,50,38,50_uninstall_uninstaller_mac_pro,"['uninstall', 'uninstaller', 'mac', 'pro', 'remove', 'advanced', 'program', 'programs', 'lochanappa', 'registry']"
52,51,37,51_lob_sql_database_data,"['lob', 'sql', 'database', 'data', 'table', 'query', 'lobs', 'the', 'is', 'odbc']"
53,52,37,52_backup_backups_data_restore,"['backup', 'backups', 'data', 'restore', 'files', 'recovery', 'server', 'wallet', 'database', 'client']"
54,53,36,53_browser_adware_remove_hijacker,"['browser', 'adware', 'remove', 'hijacker', 'unwanted', 'computer', 'pc', 'software', 'malicious', 'removal']"
55,54,35,54_pdf_document_sashimi_alj,"['pdf', 'document', 'sashimi', 'alj', 'file', 'adobe', 'word', 'documents', 'embed', 'rfc']"
56,55,34,55_tax_irs_income_stock,"['tax', 'irs', 'income', 'stock', 'taxes', 'nonstatutory', 'form', 'w2', 'return', 'louisiana']"
57,56,34,56_domain_dns_hist_name,"['domain', 'dns', 'hist', 'name', 'diff', 'server', 'zone', 'drives', 'registrar', 'domains']"
58,57,34,57_trading_forex_trade_traders,"['trading', 'forex', 'trade', 'traders', 'market', 'trend', 'nk', 'trades', 'currency', 'kitabain']"
59,58,33,58_calendar_calendars_windows_outlook,"['calendar', 'calendars', 'windows', 'outlook', 'vidizmo', 'administrative', 'electrolytic', 'my', 'event', 'nickel']"
60,59,33,59_game_guide_dumpster_website,"['game', 'guide', 'dumpster', 'website', 'site', 'info', 'designer', 'visitors', 'web', 'and']"
61,60,32,60_hosting_host_web_website,"['hosting', 'host', 'web', 'website', 'domain', 'site', 'your', 'you', 'will', 'have']"
62,61,32,61_password_instagram_account_photo,"['password', 'instagram', 'account', 'photo', 'your', 'email', 'facebook', 'jub', 'you', 'username']"
63,62,31,62_moving_home_movers_move,"['moving', 'home', 'movers', 'move', 'your', 'you', 'fire', 'to', 'that', 'they']"
64,63,31,63_debt_credit_card_loan,"['debt', 'credit', 'card', 'loan', 'consolidation', 'interest', 'pay', 'debts', 'rate', 'was']"
65,64,30,64_wifi_wireless_password_hack,"['wifi', 'wireless', 'password', 'hack', 'router', 'network', 'crack', 'routers', 'devices', 'device']"
66,65,29,65_role_scopes_scope_roles,"['role', 'scopes', 'scope', 'roles', 'user', 'database', 'azure', 'access', 'permissions', 'server']"
67,66,29,66_excel_data_table_in,"['excel', 'data', 'table', 'in', 'worksheet', 'the', 'is', 'sort', 'tableau', 'tables']"
68,67,29,67_marketing_advertising_business_web,"['marketing', 'advertising', 'business', 'web', 'site', 'your', 'internet', 'online', 'website', 'you']"
69,68,28,68_site_website_seo_design,"['site', 'website', 'seo', 'design', 'web', 'audit', 'your', 'hustle', 'side', 'of']"
70,69,28,69_job_salary_boss_company,"['job', 'salary', 'boss', 'company', 'and', 'he', 'work', 'the', 'to', 'you']"
71,70,27,70_wordpress_pkpolitics_locksmith_limousine,"['wordpress', 'pkpolitics', 'locksmith', 'limousine', 'inventhelp', 'to', 'and', 'of', 'that', 'prefix']"
72,71,27,71_team_project_scrum_dumpster,"['team', 'project', 'scrum', 'dumpster', 'cybersecurity', 'process', 'what', 'management', 'and', 'to']"
73,72,26,72_mac_os_recovery_drive,"['mac', 'os', 'recovery', 'drive', 'partition', 'data', 'files', 'disk', 'lion', 'bkf']"
74,73,26,73_binary_trading_options_strategy,"['binary', 'trading', 'options', 'strategy', 'trade', 'option', 'broker', 'forex', 'brokers', 'traders']"
75,74,25,74_property_apartment_lease_rental,"['property', 'apartment', 'lease', 'rental', 'rent', 'tenants', 'apartments', 'tenant', 'you', 'are']"
76,75,25,75_powerpoint_slide_presentation_hear,"['powerpoint', 'slide', 'presentation', 'hear', 'clip', 'doubletap', 'slides', 'image', 'press', 'images']"
77,76,24,76_365_office_psychic_instruction,"['365', 'office', 'psychic', 'instruction', 'users', 'assembly', 'sharepoint', 'the', 'microsoft', 'wbs']"
78,77,24,77_muay_thai_training_players,"['muay', 'thai', 'training', 'players', 'territory', 'ball', 'valentine', 'team', 'play', 'game']"
79,78,24,78_linkedin_detox_profile_drug,"['linkedin', 'detox', 'profile', 'drug', 'river', 'game', 'your', 'and', 'mission', 'to']"
80,79,24,79_loan_payday_advance_loans,"['loan', 'payday', 'advance', 'loans', 'credit', 'pay', 'cash', 'interest', 'lenders', 'lending']"
81,80,24,80_book_tax_books_taxes,"['book', 'tax', 'books', 'taxes', 'fairtax', 'your', 'of', 'nannies', 'to', 'and']"
82,81,24,81_instagram_steak_business_your,"['instagram', 'steak', 'business', 'your', 'you', 'to', 'their', 'and', 'growth', 'youll']"
83,82,24,82_mlm_marketing_multilevel_network,"['mlm', 'marketing', 'multilevel', 'network', 'your', 'business', 'you', 'success', 'people', 'to']"
84,83,24,83_file_log_logs_serveradmin,"['file', 'log', 'logs', 'serveradmin', 'directory', 'command', 'tail', 'files', 'rackonsole', 'sudo']"
85,84,23,84_players_club_game_team,"['players', 'club', 'game', 'team', 'player', 'bypass', 'filter', 'oil', 'tournament', 'bracket']"
86,85,23,85_windows_microsoft_10_activation,"['windows', 'microsoft', '10', 'activation', 'office', 'product', 'sas', 'key', 'activate', 'ring']"
87,86,23,86_password_passwords_enzymes_belauntza,"['password', 'passwords', 'enzymes', 'belauntza', 'zoning', 'district', 'bread', 'security', 'ft', 'is']"
88,87,22,87_discount_coupon_dropbox_code,"['discount', 'coupon', 'dropbox', 'code', 'promo', 'codes', 'coupons', 'uber', 'promotion', 'acer']"
89,88,22,88_chrome_flash_adobe_player,"['chrome', 'flash', 'adobe', 'player', 'google', 'the', 'browser', 'on', 'error', 'version']"
90,89,22,89_english_language_rights_vocabulary,"['english', 'language', 'rights', 'vocabulary', 'human', 'students', 'counterterrorism', 'words', 'learning', 'in']"
91,90,22,90_party_birthday_guests_morcellators,"['party', 'birthday', 'guests', 'morcellators', 'invitations', 'invitation', 'baby', 'arthur', 'shower', 'powered']"
92,91,22,91_analytics_google_customtask_tracking,"['analytics', 'google', 'customtask', 'tracking', 'website', 'data', 'ab', 'track', 'the', 'test']"
93,92,22,92_whatsapp_android_phone_spy,"['whatsapp', 'android', 'phone', 'spy', 'messages', 'viber', 'app', 'iphone', 'on', 'download']"
94,93,22,93_sex_partner_her_cougar,"['sex', 'partner', 'her', 'cougar', 'kurs', 'bedroom', 'position', 'sexual', 'apartments', 'club']"
95,94,22,94_freelance_ccde_work_freelancers,"['freelance', 'ccde', 'work', 'freelancers', 'airways', 'clients', 'you', 'exam', 'writing', 'card']"
96,95,21,95_credit_score_report_card,"['credit', 'score', 'report', 'card', 'repair', 'cards', 'your', 'dating', 'payments', 'debt']"
97,96,21,96_anger_child_health_tamara,"['anger', 'child', 'health', 'tamara', 'mira', 'feelings', 'what', 'you', 'feel', 'her']"
98,97,20,97_domain_name_website_fonzie,"['domain', 'name', 'website', 'fonzie', 'game', 'wm', 'that', 'hosting', 'web', 'your']"
99,98,20,98_emergency_plan_communication_family,"['emergency', 'plan', 'communication', 'family', 'evacuation', 'caregiver', 'if', 'radio', 'safe', 'you']"
100,99,20,99_gelatin_bloom_balm_crusher,"['gelatin', 'bloom', 'balm', 'crusher', 'collagen', 'purified', 'porkskin', 'product', 'sterilized', 'skin']"
101,100,20,100_street_left_turn_onto,"['street', 'left', 'turn', 'onto', 'exit', 'right', 'parking', 'his', 'corridor', 'ramp']"
102,101,20,101_meeting_meetings_mining_guerrilla,"['meeting', 'meetings', 'mining', 'guerrilla', 'ideas', 'gpus', 'agenda', 'risers', 'marcia', 'people']"
103,102,20,102_shopping_jonathan_shipping_he,"['shopping', 'jonathan', 'shipping', 'he', 'his', 'we', 'online', 'woocommerce', 'jonathans', 'radiation']"
104,103,20,103_tab_the_of_custom,"['tab', 'the', 'of', 'custom', 'fragments', 'and', 'progress', 'app', 'is', 'selected']"
105,104,19,104_mobile_marketing_customers_your,"['mobile', 'marketing', 'customers', 'your', 'qr', 'to', 'phones', 'codes', 'sms', 'campaign']"
106,105,19,105_press_letter_release_letters,"['press', 'letter', 'release', 'letters', 'media', 'your', 'about', 'releases', 'editor', 'news']"
107,106,19,106_computer_was_my_he,"['computer', 'was', 'my', 'he', 'call', 'me', 'hung', 'virus', 'scam', 'told']"
108,107,18,107_pdf_description_short_file,"['pdf', 'description', 'short', 'file', 'because', 'no', 'object', 'thread', 'this', 'edition']"
109,108,18,108_clickfunnels_funnel_sales_funnels,"['clickfunnels', 'funnel', 'sales', 'funnels', 'marketing', 'webinar', 'leads', 'email', 'your', 'page']"
110,109,18,109_git_repository_branch_commit,"['git', 'repository', 'branch', 'commit', 'beanstalk', 'changes', 'commits', 'repositories', 'merge', 'cryptocurrency']"
111,110,18,110_nativescript_mobile_responsive_chore,"['nativescript', 'mobile', 'responsive', 'chore', 'vue', 'app', 'orientation', 'it', 'and', 'to']"
112,111,18,111_apa_mla_citation_style,"['apa', 'mla', 'citation', 'style', 'cite', 'engels', 'paper', 'essay', 'quote', 'format']"
113,112,18,112_stock_stocks_investing_market,"['stock', 'stocks', 'investing', 'market', 'invest', 'investment', 'investments', 'company', 'you', 'money']"
114,113,17,113_driving_dwi_teen_license,"['driving', 'dwi', 'teen', 'license', 'dui', 'drivers', 'car', 'woothemes', 'themes', 'speeding']"
115,114,17,114_blog_money_blogging_affiliate,"['blog', 'money', 'blogging', 'affiliate', 'blogs', 'site', 'website', 'you', 'your', 'make']"
116,115,17,115_game_ads_games_notifications,"['game', 'ads', 'games', 'notifications', 'reinstalling', 'reinstall', 'data', 'too', 'offline', 'device']"
117,116,17,116_adsense_rencontre_ads_ad,"['adsense', 'rencontre', 'ads', 'ad', 'his', 'google', 'musulman', 'mariage', 'accustomed', 'blog']"
118,117,17,117_landing_page_pages_touchdown,"['landing', 'page', 'pages', 'touchdown', 'visitors', 'your', 'quality', 'prelanders', 'conversion', 'conversions']"
119,118,17,118_samsung_s8_galaxy_transfer,"['samsung', 's8', 'galaxy', 'transfer', 'phone', 'iphone', 'android', 'data', 'htc', 'contacts']"
120,119,17,119_heat_water_concord_rebate,"['heat', 'water', 'concord', 'rebate', 'cmlp', 'ballot', 'pump', 'voter', 'heating', 'election']"
121,120,17,120_app_apps_mobile_blockchain,"['app', 'apps', 'mobile', 'blockchain', 'developer', 'application', 'developers', 'development', 'users', 'the']"
122,121,17,121_rss_feed_feeds_mfp,"['rss', 'feed', 'feeds', 'mfp', 'images', 'image', 'canva', 'pinterest', 'zotero', 'mythnetvision']"
123,122,16,122_book_review_reviews_writing,"['book', 'review', 'reviews', 'writing', 'movie', 'his', 'report', 'god', 'christ', 'lord']"
124,123,16,123_spy_phone_iphone_cell,"['spy', 'phone', 'iphone', 'cell', 'app', 'cocospy', 'boyfriends', 'android', 'track', 'apps']"
125,124,16,124_team_click_jawaker_group,"['team', 'click', 'jawaker', 'group', 'members', 'fdp', 'add', 'link', 'user', 'profile']"
126,125,16,125_salad_dish_phone_calls,"['salad', 'dish', 'phone', 'calls', 'twilio', 'side', 'number', 'call', 'press', 'app']"
127,126,16,126_job_abraham_application_god,"['job', 'abraham', 'application', 'god', 'hiring', 'troys', 'wagram', 'bible', 'southeastern', 'his']"
128,127,15,127_haskell_ftp_type_function,"['haskell', 'ftp', 'type', 'function', 'io', 'functions', 'transfer', 'fibs', 'daemon', 'is']"
129,128,15,128_wordpress_plugins_blog_site,"['wordpress', 'plugins', 'blog', 'site', 'your', 'comments', 'posts', 'post', 'you', 'plugin']"
130,129,15,129_content_writing_something_blog,"['content', 'writing', 'something', 'blog', 'your', 'cove', 'post', 'you', 'is', 'to']"
131,130,15,130_survey_questions_camera_respondents,"['survey', 'questions', 'camera', 'respondents', 'surveys', 'cameras', 'lens', 'sensor', 'iso', 'and']"
132,131,15,131_torah_jewish_leads_lead,"['torah', 'jewish', 'leads', 'lead', 'rabbi', 'vegas', 'las', 'we', 'said', 'he']"
133,132,15,132_blackberry_unlock_phone_micromax,"['blackberry', 'unlock', 'phone', 'micromax', '3g', 'toshiba', 'unlocking', '9370', '904t', 'm2']"
134,133,15,133_pinterest_sin_pin_pins,"['pinterest', 'sin', 'pin', 'pins', 'christ', 'righteousness', 'god', 'ketosis', 'jesus', 'ketone']"
135,134,14,134_child_homeschooling_children_school,"['child', 'homeschooling', 'children', 'school', 'kids', 'homeschool', 'and', 'they', 'for', 'hajj']"
136,135,14,135_cqg_chart_data_sierra,"['cqg', 'chart', 'data', 'sierra', 'series', 'service', 'personal', 'information', 'queries', 'connection']"
137,136,14,136_video_youtube_embed_player,"['video', 'youtube', 'embed', 'player', 'videos', 'code', 'intro', 'emblem', 'british', 'pum']"
138,137,14,137_sales_business_your_and,"['sales', 'business', 'your', 'and', 'selling', 'you', 'people', 'to', 'them', 'prospect']"
139,138,14,138_solar_epfo_insulation_ngo,"['solar', 'epfo', 'insulation', 'ngo', 'form', 'payee', 'epf', 'uan', 'change', 'fiberglass']"
140,139,13,139_rewriter_spin_wordai_article,"['rewriter', 'spin', 'wordai', 'article', 'spinner', 'tool', 'content', 'rewrite', 'paraphrasing', 'hindi']"
141,140,13,140_map_netsaint_maps_mouse,"['map', 'netsaint', 'maps', 'mouse', 'location', 'my', 'button', 'zoom', 'the', 'you']"
142,141,13,141_ucc_foreclosure_netherlands_mortgage,"['ucc', 'foreclosure', 'netherlands', 'mortgage', 'game', 'airport', 'learners', 'global', 'kchmviewer', 'concept']"
143,142,12,142_game_question_quiz_questions,"['game', 'question', 'quiz', 'questions', 'xf', 'team', 'answer', 'setup', 'play', 'screen']"
144,143,12,143_ppc_ad_ads_adwords,"['ppc', 'ad', 'ads', 'adwords', 'targeting', 'google', 'mommy', 'topics', 'makeover', 'keywords']"
145,144,12,144_writing_proofreading_words_write,"['writing', 'proofreading', 'words', 'write', 'grammar', 'your', 'you', 'essay', 'mistakes', 'errors']"
146,145,12,145_plumber_business_plan_pet,"['plumber', 'business', 'plan', 'pet', 'colonia', 'food', 'assumptions', 'ba', 'based', 'market']"
147,146,11,146_folder_windows_directory_update,"['folder', 'windows', 'directory', 'update', 'forbidden', 'computer', 'shadow', 'file', 'software', 'iisiusrs']"
148,147,11,147_collectors_edition_fountain_expedition,"['collectors', 'edition', 'fountain', 'expedition', 'marriage', 'youth', 'hidden', 'you', 'life', 'your']"
149,148,11,148_amazon_affiliate_products_product,"['amazon', 'affiliate', 'products', 'product', 'items', 'money', 'ads', 'on', 'selling', 'you']"
150,149,11,149_widget_blogger_blog_widgets,"['widget', 'blogger', 'blog', 'widgets', 'rating', 'my', 'posts', 'ratings', 'post', 'it']"
151,150,11,150_kodi_genesis_addon_movies,"['kodi', 'genesis', 'addon', 'movies', 'tv', 'yoda', 'netflix', 'stream', 'addons', 'channel']"
152,151,11,151_memory_tinder_ram_value,"['memory', 'tinder', 'ram', 'value', 'dating', 'swap', 'set', 'heap', 'disk', 'historic']"
153,152,11,152_adoption_child_family_receipts,"['adoption', 'child', 'family', 'receipts', 'birth', 'adoptive', 'parents', 'childs', 'receipt', 'adoptions']"
154,153,10,153_odyssey_divine_intervention_microstick,"['odyssey', 'divine', 'intervention', 'microstick', 'stamps', 'my', 'card', 'and', 'gods', 'been']"
