,Topic,Count,Name,Representation
80,79,40,79_leather_measurements_ndc_footwear,"['leather', 'measurements', 'ndc', 'footwear', 'sole', 'crew', 'bruce', 'oz', 'hand', 'dating']"
81,80,40,80_earbuds_headphones_wireless_bluetooth,"['earbuds', 'headphones', 'wireless', 'bluetooth', 'headset', 'microphone', 'earphones', 'ear', 'audio', 'inear']"
82,81,40,81_shipping_orders_order_vocational,"['shipping', 'orders', 'order', 'vocational', 'ship', 'mail', 'submersible', 'we', 'buffalo', 'days']"
83,82,40,82_children_child_care_tarot,"['children', 'child', 'care', 'tarot', 'daycare', 'my', 'family', 'have', 'years', 'homebased']"
84,83,39,83_essay_thesis_writing_dissertation,"['essay', 'thesis', 'writing', 'dissertation', 'essays', 'paper', 'write', 'definition', 'lexical', 'research']"
85,84,39,84_cleaning_clean_services_hair,"['cleaning', 'clean', 'services', 'hair', 'service', 'cleaners', 'your', 'commercial', 'you', 'cleaner']"
86,85,39,85_zur_psychogenese_therapie_und,"['zur', 'psychogenese', 'therapie', 'und', 'adipositas', 'advertising', 'der', 'vpn', 'untersuchungen', 'zum']"
87,86,38,86_lighting_acrylic_lights_scoop,"['lighting', 'acrylic', 'lights', 'scoop', 'room', 'light', 'lamps', 'lamp', 'cap', 'blair']"
88,87,38,87_coffee_starbucks_silex_espresso,"['coffee', 'starbucks', 'silex', 'espresso', 'coffees', 'ssi', 'roasting', 'disney', 'cwa', 'telehealth']"
89,88,37,88_domain_ip_dns_address,"['domain', 'ip', 'dns', 'address', 'registration', 'names', 'hosting', 'servers', 'name', 'secure']"
90,89,37,89_cotton_towel_wash_towels,"['cotton', 'towel', 'wash', 'towels', 'phnomnologie', 'washcloths', 'dating', 'la', 'shop', '2015as']"
91,90,37,90_wallpaper_upload_admin_clicking,"['wallpaper', 'upload', 'admin', 'clicking', 'hd', 'resolution', 'comment', 'forget', 'download', 'rate']"
92,91,36,91_color_hex_hue_rgb,"['color', 'hex', 'hue', 'rgb', 'colors', 'saturation', 'lightness', 'saturated', 'graffiti', 'websafe']"
93,92,36,92_viewed_posted_visitorinterior_june,"['viewed', 'posted', 'visitorinterior', 'june', 'de', 'site', 'over', 'by', 'salle', 'meuble']"
94,93,36,93_app_android_mobile_apps,"['app', 'android', 'mobile', 'apps', 'application', 'native', 'fancykey', 'ios', 'apk', 'web']"
95,94,35,94_camera_cameras_shooting_image,"['camera', 'cameras', 'shooting', 'image', 'shutter', 'lens', 'powershot', 'fisheye', 'capture', 'dslr']"
96,95,34,95_massage_massages_god_erotic,"['massage', 'massages', 'god', 'erotic', 'body', 'not', 'but', 'masseurs', 'that', 'podcast']"
97,96,34,96_hair_salon_salons_beauty,"['hair', 'salon', 'salons', 'beauty', 'lna', 'kp', 'treatment', 'services', 'nursing', 'spa']"
98,97,33,97_beauty_surgery_cosmetic_treatments,"['beauty', 'surgery', 'cosmetic', 'treatments', 'plastic', 'dr', 'our', 'clinic', 'spa', 'skin']"
99,98,33,98_kayak_paddle_paddling_water,"['kayak', 'paddle', 'paddling', 'water', 'sup', 'inflatable', 'kayaks', 'land', 'northeastwisconsinhomesearchcom', 'surfing']"
100,99,33,99_banner_banners_vinyl_template,"['banner', 'banners', 'vinyl', 'template', 'display', 'card', 'business', 'can', 'mounting', 'advertising']"
101,100,33,100_seo_search_keyword_cannabis,"['seo', 'search', 'keyword', 'cannabis', 'engine', 'optimization', 'google', 'keywords', 'engines', 'content']"
102,101,32,101_yacht_yachts_charter_cruise,"['yacht', 'yachts', 'charter', 'cruise', 'boat', 'hairstyles', 'braided', 'sailing', 'pain', 'cruising']"
103,102,32,102_refund_return_shipping_item,"['refund', 'return', 'shipping', 'item', 'impexcash', 'days', 'returned', 'items', 'lowes', 'card']"
104,103,32,103_denis_his_he_him,"['denis', 'his', 'he', 'him', 'upon', 'father', 'was', 'her', 'wid', 'me']"
105,104,32,104_fountainhead_essay_contest_decals,"['fountainhead', 'essay', 'contest', 'decals', 'breast', 'komen', 'wall', 'ayn', 'gavel', 'rand']"
106,105,32,105_robocop_slavic_baal_was,"['robocop', 'slavic', 'baal', 'was', 'slavs', 'he', 'ohio', 'album', 'columbus', 'beelzebub']"
107,106,31,106_cancer_dating_asbestos_ovarian,"['cancer', 'dating', 'asbestos', 'ovarian', 'samarium', 'patty', 'mesothelioma', 'ovations', 'actress', 'breast']"
108,107,31,107_ups_printing_print_store,"['ups', 'printing', 'print', 'store', 'allegheny', 'trefeglwys', 'noosaville', 'expwy', 'mopac', 'packing']"
109,108,31,108_theilmann_health_refugee_women,"['theilmann', 'health', 'refugee', 'women', 'exopolitics', 'refugees', 'corn', 'richard', 'of', 'he']"
110,109,30,109_pest_control_pests_gerald,"['pest', 'control', 'pests', 'gerald', 'skydirect', 'she', 'services', 'we', 'termites', 'dth']"
111,110,29,110_tea_green_caffeine_catechins,"['tea', 'green', 'caffeine', 'catechins', 'fat', 'weight', 'organic', 'body', 'teas', 'loss']"
112,111,29,111_catering_gcse_cooking_food,"['catering', 'gcse', 'cooking', 'food', 'hilton', 'coursework', 'resume', 'rahman', 'chef', 'tourism']"
113,112,29,112_wallpaper_upload_admin_clicking,"['wallpaper', 'upload', 'admin', 'clicking', 'hd', 'forget', 'comment', 'resolution', 'rate', 'download']"
114,113,29,113_vitamin_programmierung_unix_teil,"['vitamin', 'programmierung', 'unix', 'teil', 'minerals', 'system', 'kriens', 'seeds', 'vitamins', 'zinc']"
115,114,29,114_swedish_smith_lighting_sleep,"['swedish', 'smith', 'lighting', 'sleep', 'abisko', 'jill', 'the', 'park', 'austria', 'sweden']"
116,115,28,115_files_fh8_file_offline,"['files', 'fh8', 'file', 'offline', 'extension', 'snp', 'pdftextstream', 'windows', 'manager', 'company']"
117,116,28,116_ce_research_students_medical,"['ce', 'research', 'students', 'medical', 'lab', 'chittagong', 'university', 'learning', 'training', 'medicine']"
118,117,28,117_rss_entry_feed_filed,"['rss', 'entry', 'feed', 'filed', 'posted', 'responses', 'trackback', 'bookmark', 'permalink', 'follow']"
119,118,28,118_math_restore_postingfavorite_tutor,"['math', 'restore', 'postingfavorite', 'tutor', 'tutoring', 'tutors', 'hide', 'grade', 'posting', 'img']"
120,119,28,119_virtual_ttrpg_touch_gestures,"['virtual', 'ttrpg', 'touch', 'gestures', 'movementbased', 'roleplaying', 'tabletop', 'memory', 'games', 'vr']"
121,120,28,120_social_facebook_media_twitter,"['social', 'facebook', 'media', 'twitter', 'marketing', 'disks', 'gambling', 'business', 'your', 'strategy']"
122,121,28,121_dumpster_trash_waste_rental,"['dumpster', 'trash', 'waste', 'rental', 'rent', 'dumpsters', 'you', 'garbage', 'yard', 'junk']"
123,122,28,122_fishing_fish_tackle_diabetes,"['fishing', 'fish', 'tackle', 'diabetes', 'pull', 'benefits', 'exercise', 'highintensity', 'running', 'books']"
124,123,27,123_carpet_cleaning_carpets_upholstery,"['carpet', 'cleaning', 'carpets', 'upholstery', 'products', 'cleaners', 'stains', 'we', 'order', 'cleaner']"
125,124,27,124_school_sunman_preschool_phenotypic,"['school', 'sunman', 'preschool', 'phenotypic', 'child', 'screening', 'highres', 'montessori', 'gainmarabirrilee', 'children']"
126,125,27,125_video_frame_tape_signal,"['video', 'frame', 'tape', 'signal', 'said', 'preferably', 'conventional', 'pictorial', 'means', 'plurality']"
127,126,26,126_salt_moldavite_volcano_gold,"['salt', 'moldavite', 'volcano', 'gold', 'tectonics', 'krakatau', 'rocks', 'jackson', 'volcanic', 'jewellery']"
128,127,26,127_media_remodel_cost_refacing,"['media', 'remodel', 'cost', 'refacing', 'banister', 'flooring', 'freelancing', 'bathroom', 'plank', 'depot']"
129,128,26,128_image_newspaper_gooddata_windows,"['image', 'newspaper', 'gooddata', 'windows', 'intel', 'images', 'resolution', 'hawker', 'order', 'driver']"
130,129,26,129_car_rental_hire_airport,"['car', 'rental', 'hire', 'airport', 'cars', 'luanda', 'hertz', 'your', 'expediacom', 'locations']"
131,130,25,130_download_internetworking_die_request,"['download', 'internetworking', 'die', 'request', 'technologies', 'tyrannis', 'browser', 'handbook', 'server', 'sent']"
132,131,24,131_conference_dac_rutgers_libby,"['conference', 'dac', 'rutgers', 'libby', 'posters', 'unitedti', 'cemetech', 'attendees', 'abstracts', '8f']"
133,132,24,132_rugs_rug_carpet_runners,"['rugs', 'rug', 'carpet', 'runners', 'reddit', 'foreclosure', 'carpets', 'outdoor', 'flooring', 'foot']"
134,133,24,133_swim_swimming_instructor_ymca,"['swim', 'swimming', 'instructor', 'ymca', 'swimmers', 'crawl', 'safety', 'swimtrainer', 'water', 'participants']"
135,134,23,134_page_placeholder_stacey_error,"['page', 'placeholder', 'stacey', 'error', 'eovaldi', 'dascenzo', 'cheryl', 'kimberly', 'please', 'hosting']"
136,135,23,135_classifiers_performance_data_algorithms,"['classifiers', 'performance', 'data', 'algorithms', 'test', 'sets', 'occupational', 'gsa', 'learning', 'machine']"
137,136,22,136_drivers_dell_utility_vostro,"['drivers', 'dell', 'utility', 'vostro', 'corrupt', 'computer', 'windows', 'optiplex', 'missing', 'scan']"
138,137,22,137_smallpox_vaccine_bear_loans,"['smallpox', 'vaccine', 'bear', 'loans', 'nsc', 'loan', 'credit', 'words', 'disease', 'bears']"
139,138,22,138_wms_design_slots_creative,"['wms', 'design', 'slots', 'creative', 'rhino', 'swiss', 'barnet', 'graphic', 'visual', 'branding']"
140,139,22,139_contact_email_form_please,"['contact', 'email', 'form', 'please', 'questions', 'us', 'fill', 'decision', 'ta', 'below']"
141,140,22,140_graphic_microsoft_management_progressive,"['graphic', 'microsoft', 'management', 'progressive', 'cancellation', 'design', 'networking', 'agreement', 'excel', 'office']"
142,141,22,141_purchaser_nuco_abaco_zoo,"['purchaser', 'nuco', 'abaco', 'zoo', 'shall', 'prize', 'winner', 'contest', '109', 'ukulele']"
143,142,21,142_homes_home_rona_trump,"['homes', 'home', 'rona', 'trump', 'ronzeplin', 'replied', 'thread', 'building', 'construction', 'factorybuilt']"
144,143,20,143_logo_moto_design_badezimmer,"['logo', 'moto', 'design', 'badezimmer', 'z2', 'identity', 'graphic', 'ehg', 'pvc', 'we']"
145,144,20,144_download_poltica_entrepreneurship_psicoanlisis,"['download', 'poltica', 'entrepreneurship', 'psicoanlisis', 'stimulating', 'boss', 'powerful', 'introduction', 'request', 'of']"
146,145,20,145_dumpster_exam_70412_trash,"['dumpster', 'exam', '70412', 'trash', 'questions', 'yard', 'rent', 'roslyn', 'mb2708', 'examination']"
147,146,20,146_climate_ants_bridges_carbon,"['climate', 'ants', 'bridges', 'carbon', 'change', 'scientists', '97', 'warming', 'said', 'hamatum']"
148,147,20,147_hotel_booking_forces_hotels,"['hotel', 'booking', 'forces', 'hotels', 'journey', 'porters', 'life', 'pms', 'hilton', 'nails']"
149,148,20,148_petrosian_chess_soviet_petrosians,"['petrosian', 'chess', 'soviet', 'petrosians', 'his', 'championship', 'he', 'tournament', 'spassky', 'keres']"
150,149,19,149_recovery_recover_drive_files,"['recovery', 'recover', 'drive', 'files', 'pst', 'data', 'keys', 'deleted', 'pen', 'outlook']"
151,150,19,150_tattoo_tattoos_artist_designs,"['tattoo', 'tattoos', 'artist', 'designs', 'tattooing', 'ink', 'design', 'skin', 'tattooed', 'body']"
152,151,19,151_protein_whey_proteins_muscle,"['protein', 'whey', 'proteins', 'muscle', 'kors', 'bars', 'vitasprings', 'supplements', 'amino', 'creatine']"
153,152,19,152_dumpster_trash_rent_yard,"['dumpster', 'trash', 'rent', 'yard', 'rental', 'dumpsters', 'waste', 'garbage', 'you', 'junk']"
154,153,19,153_excel_illustrates_sample_database,"['excel', 'illustrates', 'sample', 'database', 'query', 'how', 'spreadsheets', 'table', 'formula', 'data']"
155,154,19,154_audio_cyprus_music_osterloh,"['audio', 'cyprus', 'music', 'osterloh', 'spearfishing', 'trading', 'radio', 'tax', 'locustream', 'our']"
156,155,18,155_heinz_said_hj_diesel,"['heinz', 'said', 'hj', 'diesel', 'roland', 'quarantine', 'ash', 'county', 'was', 'park']"
157,156,18,156_adverbs_verb_subjunctive_17th,"['adverbs', 'verb', 'subjunctive', '17th', 'verbs', 'conjugation', 'decrease', 'tense', 'italian', 'english']"
158,157,18,157_tutors_uloopcom_tutor_cosmetology,"['tutors', 'uloopcom', 'tutor', 'cosmetology', 'santa', 'fe', 'search', 'college', 'classmates', 'art']"
159,158,18,158_tc_australian_abovenormal_region,"['tc', 'australian', 'abovenormal', 'region', 'enso', 'iod', 'robots', 'activity', 'longevity', 'cyclones']"
160,159,17,159_adobe_editing_photoshop_cs6,"['adobe', 'editing', 'photoshop', 'cs6', 'tools', 'photo', 'images', 'software', 'gimp', 'image']"
161,160,17,160_uea_blustein_university_research,"['uea', 'blustein', 'university', 'research', 'physics', 'chemistry', 'ecs', 'lecturer', 'fellowship', 'fellow']"
162,161,17,161_angus_ethan_sheep_livestock,"['angus', 'ethan', 'sheep', 'livestock', 'farm', 'meat', 'animal', 'welfare', 'syndicate', 'chickens']"
163,162,17,162_tile_flooring_tiles_backsplash,"['tile', 'flooring', 'tiles', 'backsplash', 'cork', 'hotel', 'mosaic', 'peel', 'porcelain', 'hospitality']"
164,163,17,163_gloves_bayern_gore_xenon,"['gloves', 'bayern', 'gore', 'xenon', 'munich', 'wear', 'bike', 'grip', '3000', 'mens']"
165,164,17,164_iphone_phone_case_charging,"['iphone', 'phone', 'case', 'charging', 'plus', 'screen', 'it', '6s', 'ios', 'my']"
166,165,17,165_loaf_holtz_counterstamp_bread,"['loaf', 'holtz', 'counterstamp', 'bread', 'ltd', 'tokens', 'token', 'shanghai', 'hall', 'half']"
167,166,17,166_phasmophobia_popiel_npr_he,"['phasmophobia', 'popiel', 'npr', 'he', 'commitee', 'mindfulness', 'party', 'sp', 'polish', 'president']"
168,167,17,167_saxonyanhalt_pharmaceuticals_kiwinet_commercialisation,"['saxonyanhalt', 'pharmaceuticals', 'kiwinet', 'commercialisation', 'companies', 'innovation', 'industry', 'research', 'institutes', 'biotechnology']"
169,168,16,168_license_inaccurate_plate_incomplete,"['license', 'inaccurate', 'plate', 'incomplete', 'searched', 'month', 'number', 'past', 'please', 'let']"
170,169,16,169_channels_iptv_tv_cable,"['channels', 'iptv', 'tv', 'cable', 'alloway', 'dish', 'spectrum', 'television', 'tivo', 'playlist']"
171,170,15,170_grosvenor_betting_tie_neck,"['grosvenor', 'betting', 'tie', 'neck', 'attorneys', 'bet', 'mother', 'cousin', 'budd', 'football']"
172,171,15,171_lasik_lift_breast_intralase,"['lasik', 'lift', 'breast', 'intralase', 'laser', 'bed', 'augmentation', 'amo', 'femtosecond', 'sagging']"
173,172,15,172_bugs_bed_bug_pest,"['bugs', 'bed', 'bug', 'pest', 'insect', 'control', 'bedbug', 'they', 'bedbugs', 'home']"
174,173,15,173_baby_carrier_infant_slings,"['baby', 'carrier', 'infant', 'slings', 'carriers', 'ergobaby', 'seat', 'moms', 'cotton', 'babies']"
175,174,15,174_fiscal_quarter_marvells_million,"['fiscal', 'quarter', 'marvells', 'million', 'analysis', 'financial', '2013', 'break', 'third', 'marvell']"
176,175,15,175_affiliate_marketing_comprehension_printable,"['affiliate', 'marketing', 'comprehension', 'printable', 'worksheets', '8th', 'glxy', 'communications', 'india', 'grade']"
177,176,15,176_plumbing_plumbers_plumber_brisbane,"['plumbing', 'plumbers', 'plumber', 'brisbane', 'blocked', 'drain', 'fringe', 'hairstyles', 'drains', 'rescues']"
178,177,15,177_sgs_session_thesis_tuition,"['sgs', 'session', 'thesis', 'tuition', 'fees', 'graduate', 'fee', 'submitted', 'date', 'registered']"
179,178,15,178_tree_trees_glade_ppps,"['tree', 'trees', 'glade', 'ppps', 'pruning', 'landmarq', 'exeter', 'nj', 'service', 'coupons']"
