,Topic,Count,Name,Representation
16,15,87,15_gay_light_of_that,"['gay', 'light', 'of', 'that', 'and', 'are', 'to', 'the', 'in', 'people']"
17,16,85,16_rear_the_springs_front,"['rear', 'the', 'springs', 'front', 'bar', 'to', 'on', 'and', 'spring', 'of']"
18,17,82,17_antenna_radio_the_and,"['antenna', 'radio', 'the', 'and', 'to', 'of', 'is', 'on', 'with', 'was']"
19,18,78,18_audio_mp3_we_and,"['audio', 'mp3', 'we', 'and', 'the', 'to', 'is', 'for', 'of', 'ad']"
20,19,76,19_engine_fuel_the_it,"['engine', 'fuel', 'the', 'it', 'to', 'and', 'of', 'you', 'is', 'your']"
21,20,75,20_to_phone_you_and,"['to', 'phone', 'you', 'and', 'vpn', 'the', 'is', 'we', 'for', 'that']"
22,21,74,21_error_to_the_and,"['error', 'to', 'the', 'and', 'your', 'this', 'you', 'is', 'it', 'on']"
23,22,69,22_and_to_the_for,"['and', 'to', 'the', 'for', 'on', 'of', 'be', 'was', 'in', 'you']"
24,23,68,23_car_was_service_very,"['car', 'was', 'service', 'very', 'and', 'great', 'my', 'sun', 'city', 'me']"
25,24,64,24_water_toilet_the_composting,"['water', 'toilet', 'the', 'composting', 'tank', 'it', 'is', 'urine', 'to', 'separett']"
26,25,54,25_tv_channels_to_you,"['tv', 'channels', 'to', 'you', 'mpeg4', 'the', 'is', 'hd', 'that', 'and']"
27,26,54,26_battery_batteries_charge_charging,"['battery', 'batteries', 'charge', 'charging', 'the', 'to', 'is', 'you', 'it', 'and']"
28,27,52,27_drive_disk_drives_it,"['drive', 'disk', 'drives', 'it', 'to', 'hard', 'the', 'this', 'my', 'you']"
29,28,49,28_probability_of_the_is,"['probability', 'of', 'the', 'is', 'in', 'to', 'that', 'for', 'this', 'are']"
30,29,48,29_in_and_business_to,"['in', 'and', 'business', 'to', 'for', 'experience', 'you', 'of', 'am', 'have']"
31,30,46,30_fan_fans_the_cpu,"['fan', 'fans', 'the', 'cpu', 'to', 'it', 'heatsink', 'that', 'with', 'is']"
32,31,46,31_fence_and_to_the,"['fence', 'and', 'to', 'the', 'in', 'of', 'we', 'with', 'our', 'your']"
33,32,42,32_mining_power_of_in,"['mining', 'power', 'of', 'in', 'company', 'and', 'mw', 'is', 'industry', 'for']"
34,33,41,33_line_the_trains_was,"['line', 'the', 'trains', 'was', 'rail', 'of', 'to', 'bathroom', 'and', 'that']"
35,34,40,34_clutch_it_the_and,"['clutch', 'it', 'the', 'and', 'odyssey', 'to', 'gear', 'transmission', 'you', 'is']"
36,35,38,35_xcr_he_was_the,"['xcr', 'he', 'was', 'the', 'in', 'and', 'of', 'on', 'to', 'car']"
37,36,36,36_compressor_air_the_alternator,"['compressor', 'air', 'the', 'alternator', 'and', 'ac', 'it', 'of', 'in', 'is']"
38,37,35,37_truck_was_trailer_powerball,"['truck', 'was', 'trailer', 'powerball', 'uhaul', 'to', 'the', 'had', 'wisconsin', 'location']"
39,38,34,38_cutting_board_key_lock,"['cutting', 'board', 'key', 'lock', 'car', 'the', 'door', 'countertop', 'to', 'on']"
40,39,34,39_brake_pads_brakes_the,"['brake', 'pads', 'brakes', 'the', 'pedal', 'and', 'to', 'is', 'of', 'car']"
41,40,34,40_windshield_glass_window_auto,"['windshield', 'glass', 'window', 'auto', 'repair', 'my', 'to', 'they', 'and', 'the']"
42,41,32,41_solar_energy_vidor_panels,"['solar', 'energy', 'vidor', 'panels', 'electricity', 'pv', 'in', 'water', 'system', 'of']"
43,42,31,42_read_car_morei_sensor,"['read', 'car', 'morei', 'sensor', 'engine', 'it', 'the', 'and', 'have', 'air']"
44,43,31,43_nvidia_card_geforce_graphics,"['nvidia', 'card', 'geforce', 'graphics', 'nbsp', 'driver', 'drivers', 'windows', 'my', 'radeon']"
45,44,30,44_mosfet_battery_the_of,"['mosfet', 'battery', 'the', 'of', 'spain', 'is', 'losses', 'switching', 'will', 'to']"
46,45,29,45_gps_phone_maps_you,"['gps', 'phone', 'maps', 'you', 'to', 'the', 'map', 'my', 'have', 'in']"
47,46,28,46_leader_leaders_drill_the,"['leader', 'leaders', 'drill', 'the', 'they', 'others', 'and', 'to', 'are', 'or']"
48,47,28,47_neck_guitar_cameron_the,"['neck', 'guitar', 'cameron', 'the', 'angle', 'of', 'it', 'bridge', 'guitars', 'tuners']"
49,48,27,48_he_was_23071_and,"['he', 'was', '23071', 'and', 'crossweave', 'air', 'her', 'pit', 'they', 'in']"
50,49,26,49_monitor_monitors_display_dock,"['monitor', 'monitors', 'display', 'dock', 'dvi', 'vga', 'screen', 'resolution', 'dual', 'the']"
51,50,25,50_dvd_disc_drive_burn,"['dvd', 'disc', 'drive', 'burn', 'cd', 'nero', 'or', 'disk', '8x', 'to']"
52,51,24,51_memory_ram_to_the,"['memory', 'ram', 'to', 'the', 'is', 'that', 'map', 'it', 'upgrade', 'for']"
53,52,23,52_neutral_breaker_circuit_generator,"['neutral', 'breaker', 'circuit', 'generator', 'panel', 'wire', 'the', 'ground', 'to', 'is']"
54,53,23,53_exam_you_students_to,"['exam', 'you', 'students', 'to', 'and', 'for', 'your', 'training', 'the', 'in']"
55,54,23,54_crusher_crushing_plant_wedding,"['crusher', 'crushing', 'plant', 'wedding', 'asian', 'stone', 'gold', 'dredge', 'equipment', 'dating']"
56,55,22,55_exhaust_sound_and_muffler,"['exhaust', 'sound', 'and', 'muffler', 'game', 'marbin', 'their', 'but', 'the', 'his']"
57,56,21,56_data_valencia_2018_1518,"['data', 'valencia', '2018', '1518', 'spain', 'to', 'cfp', 'october', 'and', 'on']"
58,57,21,57_spiritual_god_paint_the,"['spiritual', 'god', 'paint', 'the', 'of', 'was', 'to', 'you', 'but', 'in']"
59,58,21,58_usb_s5p_driver_otgusb,"['usb', 's5p', 'driver', 'otgusb', 'device', 'ftd2xx', 'samsung', 'to', 'download', 'it']"
60,59,21,59_fuse_cialis_chicago_diagram,"['fuse', 'cialis', 'chicago', 'diagram', 'box', 'brittany', 'ford', 'wiring', 'paris', 'viagra']"
61,60,21,60_audio_drivers_driver_sound,"['audio', 'drivers', 'driver', 'sound', 'windows', 'essay', 'sigmatel', 'asus', 'you', 'your']"
62,61,21,61_remote_the_hue_it,"['remote', 'the', 'hue', 'it', 'to', 'ihc', 'that', 'unavailable', 'but', 'in']"
63,62,21,62_reaction_form_of_question,"['reaction', 'form', 'of', 'question', 'is', 'temperature', 'following', 'the', 'heat', 'in']"
64,63,20,63_tanks_tank_sherman_turret,"['tanks', 'tank', 'sherman', 'turret', 'hull', 'were', 'gun', 'was', 'the', 'hatch']"
65,64,20,64_pool_chlorine_water_ph,"['pool', 'chlorine', 'water', 'ph', 'merchandise', 'cya', 'customs', 'liner', 'the', 'your']"
66,65,19,65_cable_cables_cord_cloth,"['cable', 'cables', 'cord', 'cloth', 'cores', 'cabling', 'tinsel', 'core', 'tape', 'is']"
67,66,19,66_sensor_to_the_and,"['sensor', 'to', 'the', 'and', 'you', 'his', 'on', 'that', 'is', 'orientation']"
68,67,18,67_scientology_lbo_church_air,"['scientology', 'lbo', 'church', 'air', 'is', 'you', 'alarm', 'it', 'make', 'to']"
69,68,18,68_and_of_to_is,"['and', 'of', 'to', 'is', 'the', 'in', 'or', 'for', 'it', 'that']"
70,69,18,69_meter_shunt_sensor_arakaki,"['meter', 'shunt', 'sensor', 'arakaki', 'kyle', 'voltage', 'the', 'reading', 'salinity', 'davis']"
71,70,17,70_kite_wind_kites_bridle,"['kite', 'wind', 'kites', 'bridle', 'foil', 'winds', 'on', 'you', 'the', 'is']"
72,71,17,71_that_mac_to_it,"['that', 'mac', 'to', 'it', 'for', 'of', 'but', 'you', 'is', 'and']"
73,72,16,72_insurance_herbs_chinese_climate,"['insurance', 'herbs', 'chinese', 'climate', 'email', 'marketing', 'to', 'you', 'companies', 'for']"
74,73,16,73_diagram_wiring_harness_ford,"['diagram', 'wiring', 'harness', 'ford', 'dodge', 'fuse', 'furthermore', 'chevy', 'moreover', 'toyota']"
75,74,16,74_camera_lens_digital_zoom,"['camera', 'lens', 'digital', 'zoom', 'coolpix', 'cue', 'finance', 'screen', 'arctic', 'the']"
76,75,16,75_mic_micrometer_ratchet_thimble,"['mic', 'micrometer', 'ratchet', 'thimble', 'mics', 'you', 'measuring', 'micrometers', 'feel', 'the']"
77,76,16,76_midi_ssf_sound_synth,"['midi', 'ssf', 'sound', 'synth', 'wavetable', 'pinup', 'gs', 'you', 'runas', 'audio']"
78,77,15,77_egpu_mining_games_asic,"['egpu', 'mining', 'games', 'asic', 'bitcoin', 'gpu', 'linux', 'performance', 'card', 'is']"
79,78,15,78_macbook_thunderbolt_inappropriate_bedroom,"['macbook', 'thunderbolt', 'inappropriate', 'bedroom', 'adapter', 'pro', 'port', 'aerial', 'apple', 'arromanches']"
80,79,15,79_ble_reflected_scan_advertisement,"['ble', 'reflected', 'scan', 'advertisement', 'requestdevice', 'aim', 'jar', 'you', 'is', 'stack']"
81,80,15,80_he_trailer_cooper_have,"['he', 'trailer', 'cooper', 'have', 'to', 'would', 'the', 'and', 'on', 'we']"
82,81,14,81_manual_probat_l12_race,"['manual', 'probat', 'l12', 'race', 'was', 'roaster', 'aeg', 'manuals', 'me', 'mustangs']"
83,82,14,82_button_it_battery_power,"['button', 'it', 'battery', 'power', 'hibernate', 'the', 'on', 'that', 'to', 'if']"
84,83,14,83_it_the_to_was,"['it', 'the', 'to', 'was', 'but', 'that', 'sound', 'is', 'fmod', 'and']"
85,84,14,84_bluetooth_flash_firmware_phone,"['bluetooth', 'flash', 'firmware', 'phone', 'gw', 'device', 'lg', 'software', 'droidz', 'ace']"
86,85,13,85_roof_window_roofing_shingles,"['roof', 'window', 'roofing', 'shingles', 'contractor', 'leak', 'or', 'your', 'hail', 'you']"
87,86,13,86_fender_black_ekblad_he,"['fender', 'black', 'ekblad', 'he', 'of', 'leardi', 'the', 'front', 'wendy', 'fenders']"
88,87,12,87_to_and_of_you,"['to', 'and', 'of', 'you', 'in', 'my', 'trucking', 'have', 'is', 'driving']"
89,88,11,88_room_hermann_living_was,"['room', 'hermann', 'living', 'was', 'clock', 'car', 'the', 'in', 'ottoman', 'and']"
90,89,10,89_her_she_him_upgrade,"['her', 'she', 'him', 'upgrade', 'he', 'server', 'database', 'that', 'his', 'onefs']"
91,90,10,90_was_up_but_beer,"['was', 'up', 'but', 'beer', 'the', 'on', 'and', 'it', 'of', 'so']"
92,91,10,91_gpu_zwift_68k_pachauri,"['gpu', 'zwift', '68k', 'pachauri', 'to', 'for', 'of', 'that', 'be', 'the']"
93,92,10,92_window_windows_need_blinds,"['window', 'windows', 'need', 'blinds', 'handyman', 'awning', 'job', 'we', 'and', 'our']"
