,Topic,Count,Name,Representation
96,95,18,95_roses_gardens_bloom_my,"['roses', 'gardens', 'bloom', 'my', 'flower', 'garden', 'rose', 'is', 'this', 'flowers']"
97,96,18,96_trolls_qadri_troll_sayedina,"['trolls', 'qadri', 'troll', 'sayedina', 'muhammad', 'mohyuddin', 'hussain', 'king', 'sahibzada', 'fortress']"
98,97,18,97_alien_ufo_species_earth,"['alien', 'ufo', 'species', 'earth', 'ufos', 'space', 'of', 'astronomy', 'aliens', 'that']"
99,98,18,98_download_dance_war_valentine,"['download', 'dance', 'war', 'valentine', 'bowie', 'bri', 'david', 'pacific', 'she', 'the']"
100,99,17,99_disney_walt_disneyana_seg,"['disney', 'walt', 'disneyana', 'seg', 'wallpaper', 'decorated', 'disneys', 'frame', 'tdl', 'frames']"
101,100,17,100_nails_nail_polishes_glitter,"['nails', 'nail', 'polishes', 'glitter', 'barry', 'polish', 'my', 'coats', 'pretty', 'essie']"
102,101,17,101_cosplay_costume_fidm_costumes,"['cosplay', 'costume', 'fidm', 'costumes', 'designer', 'berlinerabimagesthe', 'television', 'design', 'outstanding', 'exhibition']"
103,102,17,102_sandoval_the_driver_in,"['sandoval', 'the', 'driver', 'in', 'to', 'and', 'stone', 'thaddaeus', 'on', 'of']"
104,103,17,103_afflovest_surf_kaitlyn_waves,"['afflovest', 'surf', 'kaitlyn', 'waves', 'wave', 'kids', 'so', 'my', 'kayla', 'and']"
105,104,16,104_panoramio_sightings_ufo_2015,"['panoramio', 'sightings', 'ufo', '2015', '27th', 'taken', 'posted', '2017', 'remarkable', 'kevinmckee']"
106,105,16,105_amrapali_portsmouth_herald_bangalore,"['amrapali', 'portsmouth', 'herald', 'bangalore', 'dracula', 'navratri', 'baba', 'vaishali', 'puja', 'wada']"
107,106,16,106_leaves_autumn_snow_fall,"['leaves', 'autumn', 'snow', 'fall', 'winter', 'sunbird', 'are', 'colors', 'webkinz', 'my']"
108,107,15,107_we_princess_cruise_kinison,"['we', 'princess', 'cruise', 'kinison', 'ship', 'cabin', 'our', 'larry', 'd521', 'david']"
109,108,14,108_joseff_jewelry_tina_pieces,"['joseff', 'jewelry', 'tina', 'pieces', 'hollywood', 'joseffs', 'in', 'joan', 'this', 'it']"
110,109,14,109_design_detectors_metal_you,"['design', 'detectors', 'metal', 'you', 'goals', 'so', 'engineers', 'much', 'your', 'toyota']"
111,110,14,110_she_her_shes_grey,"['she', 'her', 'shes', 'grey', 'people', 'porn', 'ken2004', 'comments', 'troll', 'ip']"
112,111,14,111_we_you_my_that,"['we', 'you', 'my', 'that', 'and', 'guermo', 'to', 'have', 'day', 'so']"
113,112,14,112_chris_valentines_toby_tobys,"['chris', 'valentines', 'toby', 'tobys', 'his', 'him', 'valentine', 'he', 'manifest', 'court']"
114,113,13,113_mr_fn_1804at_sutton,"['mr', 'fn', '1804at', 'sutton', 'manor', 'sir', 'newcastle', 'relative', 'of', 'dined']"
115,114,13,114_gucci_bag_ebags_slim,"['gucci', 'bag', 'ebags', 'slim', 'jetset', 'sex', 'perky', 'solitary', 'june', 'leather']"
116,115,13,115_exam_email_you_cows,"['exam', 'email', 'you', 'cows', '1895', '8th', 'your', 'hair', 'grade', 'to']"
117,116,13,116_beads_wire_universal_necklace,"['beads', 'wire', 'universal', 'necklace', 'joint', 'jewelry', 'necklaces', 'bead', 'sewing', 'my']"
118,117,13,117_download_ketamine_patrologiae_dreams,"['download', 'ketamine', 'patrologiae', 'dreams', 'control', 'systems', 'lectures', 'of', 'completus', 'laredo']"
119,118,12,118_bannon_needle_bannons_sock,"['bannon', 'needle', 'bannons', 'sock', '03072018', 'economic', 'knit', 'sag', 'pst', '0015']"
120,119,12,119_invasian_the_kpop_is,"['invasian', 'the', 'kpop', 'is', 'of', 'album', 'to', 'and', 'team', 'that']"
121,120,11,120_you_coins_silver_gold,"['you', 'coins', 'silver', 'gold', 'we', 'your', 'autos', 'get', 'to', 'can']"
122,121,11,121_drama_series_tv_zcash,"['drama', 'series', 'tv', 'zcash', 'kim', 'yoo', 'qiao', 'actress', 'will', 'zec']"
123,122,11,122_380_32_032ua_sanvita,"['380', '32', '032ua', 'sanvita', '0522ua', '11', '1800', '93', '7601781', 'exdocsfilescom']"
124,123,11,123_phelps_video_intel_olympics,"['phelps', 'video', 'intel', 'olympics', 'bang', 'parsons', 'theory', 'youtube', 'sheldon', 'phelpsface']"
125,124,11,124_viagra_cialis_generic_coupon,"['viagra', 'cialis', 'generic', 'coupon', 'pe', 'cabeza', 'doxycycline', 'dolor', 'overnight', 'pharmacy']"
126,125,11,125_film_filmmaking_eyeka_my,"['film', 'filmmaking', 'eyeka', 'my', 'am', 'prize', 'to', 'won', 'our', 'pushcart']"
127,126,10,126_joliet_lambert_write_writing,"['joliet', 'lambert', 'write', 'writing', 'my', 'nanowrimo', 'that', 'novel', 'words', 'apocalypse']"
128,127,10,127_kabul_afghanistan_afghan_islamic,"['kabul', 'afghanistan', 'afghan', 'islamic', 'taliban', 'muslim', 'attack', 'muslims', 'shiite', 'suicide']"
129,128,10,128_battalion_swapo_asys_troops,"['battalion', 'swapo', 'asys', 'troops', 'sam', 'were', 'oscan', 'his', 'the', 'soldiers']"
130,129,10,129_gingham_birthday_tea_tequila,"['gingham', 'birthday', 'tea', 'tequila', 'mckenzi', 'elc', 'kendric', 'cheesecake', 'we', 'food']"
131,130,10,130_you_me_we_my,"['you', 'me', 'we', 'my', 'recovery', 'to', 'that', 'not', 'but', 'love']"
