,Topic,Count,Name,Representation
19,18,103,18_bag_leather_outlander_pocket,"['bag', 'leather', 'outlander', 'pocket', 'pockets', 'gucci', 'read', 'strap', 'handbag', 'backpack']"
20,19,92,19_dance_egyptian_choreography_class,"['dance', 'egyptian', 'choreography', 'class', 'ballet', 'doc', 'heres', 'youll', 'detail', 'dancers']"
21,20,87,20_giants_giant_they_the,"['giants', 'giant', 'they', 'the', 'their', 'of', 'to', 'elves', 'gallia', 'and']"
22,21,84,21_design_glass_lamp_light,"['design', 'glass', 'lamp', 'light', 'made', 'chandelier', 'with', 'porcelain', 'from', 'is']"
23,22,79,22_podcast_comedy_episode_show,"['podcast', 'comedy', 'episode', 'show', 'montana', 'good', 'on', 'word', 'and', 'syatt']"
24,23,78,23_escorts_escort_girls_you,"['escorts', 'escort', 'girls', 'you', 'foshan', 'call', 'our', 'sex', 'are', 'will']"
25,24,77,24_kakashi_his_her_he,"['kakashi', 'his', 'her', 'he', 'she', 'him', 'to', 'dumpster', 'kurono', 'is']"
26,25,73,25_radio_dvbs_transmitted_satellite,"['radio', 'dvbs', 'transmitted', 'satellite', 'polh', 'polv', 'longer', 'dvbs2', 'mike', 'ai']"
27,26,72,26_dog_cat_dogs_cats,"['dog', 'cat', 'dogs', 'cats', 'cat260', 'rencontre', 'she', 'his', 'pet', 'is']"
28,27,72,27_ham_poetry_haue_my,"['ham', 'poetry', 'haue', 'my', 'hamlet', 'lord', 'doe', 'king', 'thou', 'poets']"
29,28,72,28_assessee_maddie_the_xmen,"['assessee', 'maddie', 'the', 'xmen', 'to', 'sec', 'that', 'hulk', 'right', 'of']"
30,29,70,29_actor_his_he_as,"['actor', 'his', 'he', 'as', 'in', 'the', 'film', 'to', 'and', 'is']"
31,30,69,30_de_et_en_la,"['de', 'et', 'en', 'la', 'se', 'que', 'und', 'fm', 'le', 'el']"
32,31,62,31_music_lessons_students_piano,"['music', 'lessons', 'students', 'piano', 'teacher', 'musical', 'learning', 'lesson', 'to', 'drum']"
33,32,61,32_he_was_montaigne_his,"['he', 'was', 'montaigne', 'his', 'of', 'in', 'de', 'the', 'henry', 'nalin']"
34,33,60,33_dating_singles_site_online,"['dating', 'singles', 'site', 'online', 'free', 'women', 'meet', 'single', 'muslim', 'sites']"
35,34,58,34_tickets_ticket_seats_concert,"['tickets', 'ticket', 'seats', 'concert', 'events', 'musicolympus', 'are', 'inventory', 'dates', 'we']"
36,35,56,35_film_seafic_festival_films,"['film', 'seafic', 'festival', 'films', 'mckinney', 'short', 'filmmakers', 'lab', 'documentary', 'cinema']"
37,36,55,36_dating_architecture_the_design,"['dating', 'architecture', 'the', 'design', 'mo', 'and', 'of', 'interiors', 'house', 'in']"
38,37,54,37_chair_seat_leather_sofa,"['chair', 'seat', 'leather', 'sofa', 'legs', 'dining', 'frame', 'upholstery', 'comfort', 'style']"
39,38,51,38_haunted_halloween_disney_disneyland,"['haunted', 'halloween', 'disney', 'disneyland', 'ghosts', 'you', 'the', 'of', 'walt', 'at']"
40,39,51,39_minstrel_harper_renaissance_at,"['minstrel', 'harper', 'renaissance', 'at', 'tickets', 'ages', 'will', 'michaels', 'adults', 'jay']"
41,40,51,40_loops_gospel_sound_fx,"['loops', 'gospel', 'sound', 'fx', 'drum', 'sounds', 'download', 'letter', 'kontakt', 'and']"
42,41,51,41_film_birdy_his_the,"['film', 'birdy', 'his', 'the', 'films', 'and', 'of', 'in', 'toyland', 'on']"
43,42,49,42_easter_parade_gay_egm,"['easter', 'parade', 'gay', 'egm', 'christmas', 'marshals', 'grand', 'for', 'food', 'basket']"
44,43,46,43_sex_im_my_chat,"['sex', 'im', 'my', 'chat', 'cam', 'turnsoff', 'ons', 'kinks', 'hairs', 'me']"
45,44,45,44_nhl_goals_shall_town,"['nhl', 'goals', 'shall', 'town', 'he', 'consciousness', 'in', 'cup', 'henry', 'league']"
46,45,44,45_tejano_music_paco_betancourt,"['tejano', 'music', 'paco', 'betancourt', 'flamenco', 'empresarios', 'de', 'la', 'dance', 'giesecke']"
47,46,43,46_table_furniture_drawers_drawer,"['table', 'furniture', 'drawers', 'drawer', 'oak', 'finish', 'coffee', 'interior', 'chest', 'tables']"
48,47,43,47_guitar_guitars_fender_gift,"['guitar', 'guitars', 'fender', 'gift', 'neck', 'bass', 'tone', 'basket', 'elite', 'body']"
49,48,42,48_occupation_sussex_head_was,"['occupation', 'sussex', 'head', 'was', 'burwash', 'age', 'the', 'versailles', 'born', 'married']"
50,49,39,49_kitchen_chairs_oak_theatre,"['kitchen', 'chairs', 'oak', 'theatre', 'skidmore', 'the', 'miller', 'of', 'play', 'by']"
51,50,38,50_name_names_origin_meaning,"['name', 'names', 'origin', 'meaning', 'sonny', 'discourse', 'inequality', 'rousseau', 'means', 'you']"
52,51,36,51_worldcat_editions_libraries_published,"['worldcat', 'editions', 'libraries', 'published', 'held', 'member', 'between', 'languages', 'undetermined', 'newspaper']"
53,52,36,52_am_my_like_love,"['am', 'my', 'like', 'love', 'im', 'me', 'life', 'here', 'very', 'wuhan']"
54,53,36,53_vf_og_sg_nh,"['vf', 'og', 'sg', 'nh', 'spine', 'full', 'sp', 'pages', 'plath', 'volume']"
55,54,34,54_deventer_reviewed_mississippi_war,"['deventer', 'reviewed', 'mississippi', 'war', 'battalion', 'of', 'civil', 'the', 'carrick', '123rd']"
56,55,33,55_alumni_classmatescom_listed_register,"['alumni', 'classmatescom', 'listed', 'register', 'high', 'hs', 'class', 'school', 'list', 'graduates']"
57,56,33,56_shed_sheds_aurora_storage,"['shed', 'sheds', 'aurora', 'storage', 'northern', 'lights', 'narvik', 'the', 'museum', 'vinyl']"
58,57,32,57_dating_his_rencontre_without,"['dating', 'his', 'rencontre', 'without', 'or', 'very', 'its', 'and', 'site', 'their']"
59,58,32,58_chat_cam_sex_live,"['chat', 'cam', 'sex', 'live', 'cams', 'toni', 'beloved', 'webcam', 'morrison', 'you']"
60,59,31,59_procc_precompiler_wars_download,"['procc', 'precompiler', 'wars', 'download', 'dating', 'star', 'kaleidoscope', 'sim', 'pornography', 'the']"
61,60,30,60_fashion_she_dietrich_chanel,"['fashion', 'she', 'dietrich', 'chanel', 'her', 'marlene', 'donatella', 'icon', 'vogue', 'gisele']"
62,61,30,61_locke_proxy_team_we,"['locke', 'proxy', 'team', 'we', 'league', 'island', 'jin', 'to', 'season', '407']"
63,62,30,62_tyler_josh_he_his,"['tyler', 'josh', 'he', 'his', 'joshs', 'him', 'tylers', 'was', 'himself', 'had']"
64,63,29,63_indian_sex_im_chat,"['indian', 'sex', 'im', 'chat', 'cvo', 'my', 'or', 'order', 'turnsoff', 'ons']"
65,64,27,64_she_her_johansson_was,"['she', 'her', 'johansson', 'was', 'film', 'bell', 'movie', 'in', 'role', 'that']"
66,65,27,65_reading_books_library_students,"['reading', 'books', 'library', 'students', 'children', 'calendar', 'book', 'you', 'to', 'can']"
67,66,26,66_tickets_vouchers_per_fee,"['tickets', 'vouchers', 'per', 'fee', 'santa', 'event', 'admiralty', 'carnivals', 'ticket', 'knots']"
68,67,26,67_entry_rss_trackback_responses,"['entry', 'rss', 'trackback', 'responses', 'posted', 'filed', 'feed', 'follow', 'yds', 'version']"
69,68,26,68_jove_eden_eve_wormhole,"['jove', 'eden', 'eve', 'wormhole', 'porch', 'the', 'sleepers', 'cluster', 'delilah', 'samson']"
70,69,24,69_pio_padre_the_of,"['pio', 'padre', 'the', 'of', 'sderot', 'was', 'in', 'st', 'his', 'pope']"
71,70,24,70_puntate_holdem_film_poker,"['puntate', 'holdem', 'film', 'poker', 'texas', 'films', 'latino', 'filmmakers', 'of', 'the']"
72,71,24,71_theatre_theater_kramer_theaters,"['theatre', 'theater', 'kramer', 'theaters', 'milo', 'the', 'chester', 'shows', 'of', 'we']"
73,72,24,72_fort_website_creative_amr,"['fort', 'website', 'creative', 'amr', 'film', 'shukri', 'business', 'africa', 'advert', 'redesign']"
74,73,24,73_2019_2018_sigd_august,"['2019', '2018', 'sigd', 'august', 'friday', 'novembermonday', 'mountain', 'bav', 'nh', 'cycling']"
75,74,23,74_kindness_refugee_donate_fundraising,"['kindness', 'refugee', 'donate', 'fundraising', 'our', 'help', 'we', 'acts', 'greatness', 'funds']"
76,75,22,75_damage_sion_weapon_weapons,"['damage', 'sion', 'weapon', 'weapons', 'enemies', 'kylar', 'they', 'are', 'seconds', 'array']"
77,76,22,76_appearances_page_almanac_ibc,"['appearances', 'page', 'almanac', 'ibc', 'news', 'balham', 'mamba', 'pageadded', 'bluvector', 'detection']"
78,77,22,77_fh_pm_jan_call,"['fh', 'pm', 'jan', 'call', 'through', 'cholesterol', '10', 'admission', 'art', 'illness']"
79,78,21,78_duckula_grizzly_igor_sesame,"['duckula', 'grizzly', 'igor', 'sesame', 'nanny', 'gumball', 'castle', 'goosewing', 'cookie', 'monster']"
80,79,21,79_cards_aesops_lk_dildo,"['cards', 'aesops', 'lk', 'dildo', 'pegging', 'books', 'cds', 'anal', 'card', 'frank']"
81,80,21,80_phone_owner_4070609129_number,"['phone', 'owner', '4070609129', 'number', 'herefor', 'address', 'please', 'click', 'gimotion', 'name']"
82,81,20,81_rayban_sunglasses_eyewear_lenses,"['rayban', 'sunglasses', 'eyewear', 'lenses', 'laserdisc', 'socks', 'frames', 'transfer', 'laser', 'paramount']"
83,82,20,82_wedding_our_weddings_bridal,"['wedding', 'our', 'weddings', 'bridal', 'tahoe', 'jordan', 'love', 'we', 'planning', 'diy']"
84,83,20,83_fragrance_perfume_notes_perry,"['fragrance', 'perfume', 'notes', 'perry', 'olfactory', 'scent', 'katy', 'nike', 'floral', 'jasmine']"
85,84,19,84_tickets_nevada_ballet_strawberry,"['tickets', 'nevada', 'ballet', 'strawberry', 'ticket', 'city', 'festival', 'fields', 'york', 'at']"
86,85,18,85_tribute_candle_memorial_revisit,"['tribute', 'candle', 'memorial', 'revisit', 'perpetuity', 'memorialize', 'interact', 'gesture', 'enhance', 'memories']"
87,86,18,86_bingo_games_casino_bonus,"['bingo', 'games', 'casino', 'bonus', 'eintrittspreis', 'bregenz', 'deposit', 'players', 'site', 'monte']"
88,87,18,87_download_und_der_of,"['download', 'und', 'der', 'of', 'basedow', 'ebook', 'the', 'crow', 'nt', 'your']"
89,88,18,88_peebles_prepaid_bike_expense,"['peebles', 'prepaid', 'bike', 'expense', 'patriot', 'festival', 'huts', 'inflatable', 'the', 'funds']"
90,89,18,89_marketing_music_posted_brumley,"['marketing', 'music', 'posted', 'brumley', 'management', 'and', 'clients', 'ahmadis', 'team', 'arkansas']"
91,90,18,90_spambots_javascript_enabled_email,"['spambots', 'javascript', 'enabled', 'email', 'protected', 'address', 'view', 'list', 'need', 'being']"
92,91,18,91_owl_my_building_musa,"['owl', 'my', 'building', 'musa', 'was', 'the', 'that', 'her', 'she', 'mom']"
93,92,17,92_pagerank_hook_estimated_his,"['pagerank', 'hook', 'estimated', 'his', 'dating', 'puds', 'app', 'paleo', 'website', 'completely']"
94,93,17,93_escape_manx_winterson_language,"['escape', 'manx', 'winterson', 'language', 'game', 'balaam', 'said', 'nakamoto', 'point', 'have']"
95,94,17,94_bambi_kazakh_faline_animals,"['bambi', 'kazakh', 'faline', 'animals', 'is', 'penis', 'he', 'to', 'bird', 'but']"
96,95,17,95_peseta_charity_5000_barcelona,"['peseta', 'charity', '5000', 'barcelona', '645469253', 'osttrap', 'agnella', '6855641', 'panellets', 'sigelinde']"
97,96,17,96_library_libraries_public_branch,"['library', 'libraries', 'public', 'branch', 'bodleian', 'brooklyn', 'books', 'access', 'clark', 'patrons']"
98,97,17,97_letter_ecology_statues_skills,"['letter', 'ecology', 'statues', 'skills', 'wow', 'book', 'words', 'matching', 'word', 'letters']"
99,98,16,98_tutors_uloopcom_tutor_search,"['tutors', 'uloopcom', 'tutor', 'search', 'afoqt', 'college', 'refine', 'providence', 'classmates', 'filters']"
100,99,16,99_delaware_county_best_course,"['delaware', 'county', 'best', 'course', 'filtered', 'hair', 'bgi', 'cut', 'information', 'inc']"
101,100,15,100_chinese_dragon_examination_waec,"['chinese', 'dragon', 'examination', 'waec', 'results', 'candidates', 'draw', 'checker', 'china', 'ghana']"
102,101,14,101_silver_fdc_mint_proof,"['silver', 'fdc', 'mint', 'proof', 'coins', 'royal', 'ha', 'coin', 'issue', 'cased']"
103,102,14,102_flights_flight_airlines_find,"['flights', 'flight', 'airlines', 'find', 'cheapest', 'search', 'im', 'taichung', 'best', 'bacau']"
104,103,14,103_wedding_barn_poronui_venue,"['wedding', 'barn', 'poronui', 'venue', 'chapel', 'stratton', 'reception', 'your', 'our', 'ceremony']"
105,104,14,104_elephone_s9_forza_megaphone,"['elephone', 's9', 'forza', 'megaphone', 'smartphone', 'horizon', 'franchise', 'amoled', 'screen', 'phone']"
106,105,14,105_episode_himself_writer_performer,"['episode', 'himself', 'writer', 'performer', 'see', 'season', 'fewertv', 'uncredited', 'episodes', 'guest']"
107,106,13,106_registered_vote_address_giving,"['registered', 'vote', 'address', 'giving', 'born', 'usa', 'voter', 'providence', 'plantations', 'selbyville']"
108,107,13,107_vote_wazzup_numberyou_pradditionally,"['vote', 'wazzup', 'numberyou', 'pradditionally', 'house', 'formula', 'observe', 'pr', 'arrow', 'clicking']"
109,108,13,108_wah_ching_roman_lycian,"['wah', 'ching', 'roman', 'lycian', 'ephesus', 'letoon', 'xanthos', 'was', 'bc', 'of']"
110,109,13,109_baptist_church_alvada_419,"['baptist', 'church', 'alvada', '419', 'approximately', 'located', 'miles', 'churches', 'call', 'them']"
111,110,12,110_2014_2013_2015_2016,"['2014', '2013', '2015', '2016', '2012', '2011', '2017', '2010', 'february', 'august']"
112,111,12,111_flowers_flower_floral_paso,"['flowers', 'flower', 'floral', 'paso', 'engagement', 'florist', 'desert', 'fresh', 'gifts', 'gardening']"
113,112,12,112_claps_hasnt_medium_radio,"['claps', 'hasnt', 'medium', 'radio', 'active', 'interviews', 'later', 'stories', 'yet', 'check']"
114,113,12,113_jonathan_colorear_para_fixerupper,"['jonathan', 'colorear', 'para', 'fixerupper', 'budgetfriendly', 'budget', 'drew', 'renovated', 'expectations', 'rescue']"
115,114,12,114_quran_indoiranian_iran_pp,"['quran', 'indoiranian', 'iran', 'pp', 'of', 'honarmandi', 'india', 'in', 'the', 'memorized']"
116,115,12,115_you_copywriter_editor_your,"['you', 'copywriter', 'editor', 'your', 'for', 'copywriters', 'lsi', 'to', 'loan', 'puck']"
117,116,12,116_baker_ross_podge_mod,"['baker', 'ross', 'podge', 'mod', 'plaid', 'voucherbutler', 'craft', 'items', 'your', 'rubber']"
118,117,12,117_watches_joshi_hmt_bangalore,"['watches', 'joshi', 'hmt', 'bangalore', 'watch', 'sunhee', 'movies', 'bengaluru', 'watchmaking', 'lee']"
119,118,12,118_wig_hair_lace_wille,"['wig', 'hair', 'lace', 'wille', 'chadwick', 'front', 'bob', 'style', 'styling', 'ellen']"
120,119,11,119_caliphil_bedding_products_taiwanese,"['caliphil', 'bedding', 'products', 'taiwanese', 'foo', '1919301960', '1997mlbnbanflnhl', 'home100', '201420152015', '5pk7pk10001200httpwwwxinstarscomhttpwwwfacebookcomxinstars']"
121,120,11,120_love_carmilla_shaara_bhatt,"['love', 'carmilla', 'shaara', 'bhatt', 'chirag', 'snice', 'jeff', 'maxwell', 'film', 'vronique']"
122,121,11,121_cape_sjasq_hart_town,"['cape', 'sjasq', 'hart', 'town', 'city', 'threads', 'citys', 'street', 'colonnade', 'womens']"
123,122,10,122_anara_earth_ship_crew,"['anara', 'earth', 'ship', 'crew', 'centauri', 'captain', 'space', 'antariksh', 'signal', 'signals']"
124,123,10,123_nov_17_items_800,"['nov', '17', 'items', '800', 'ca', 'sat', 'chesterlestreet', 'boothbay', 'clothes', 'holiday']"
125,124,10,124_content_my_animation_production,"['content', 'my', 'animation', 'production', 'animating', 'videos', 'video', 'glenn', 'studios', 'to']"
126,125,10,125_omnibus_prices_deals_ahn,"['omnibus', 'prices', 'deals', 'ahn', 'price', 'friday', '2013', 'black', 'ads', 'omnibuses']"
