,Topic,Count,Name,Representation
78,77,42,77_obama_hillary_vote_clinton,"['obama', 'hillary', 'vote', 'clinton', 'mccain', 'she', 'lawn', 'garden', 'her', 'landscape']"
79,78,42,78_poker_game_casino_blackjack,"['poker', 'game', 'casino', 'blackjack', 'games', 'play', 'online', 'slot', 'players', 'player']"
80,79,41,79_food_morbihan_eat_foods,"['food', 'morbihan', 'eat', 'foods', 'kids', 'eating', 'child', 'children', 'trane', 'to']"
81,80,41,80_eyeliner_liner_eye_eyeshadow,"['eyeliner', 'liner', 'eye', 'eyeshadow', 'eyeshadows', 'shade', 'shadows', 'slack', 'rover', 'color']"
82,81,41,81_gtx_gaming_graphics_nvidia,"['gtx', 'gaming', 'graphics', 'nvidia', 'geforce', 'card', 'radeon', 'core', 'pc', 'performance']"
83,82,40,82_stiles_golf_derek_his,"['stiles', 'golf', 'derek', 'his', 'dereks', 'he', 'swing', 'ball', 'was', 'had']"
84,83,40,83_muscle_muscles_protein_exercises,"['muscle', 'muscles', 'protein', 'exercises', 'body', 'workout', 'your', 'weight', 'chest', 'you']"
85,84,40,84_carpet_cleaning_carpets_cleaner,"['carpet', 'cleaning', 'carpets', 'cleaner', 'clean', 'vacuum', 'professional', 'cleaners', 'coal', 'stains']"
86,85,39,85_cannabis_cbd_marijuana_hemp,"['cannabis', 'cbd', 'marijuana', 'hemp', 'sheep', 'dog', 'that', 'of', 'and', 'to']"
87,86,39,86_patio_outdoor_chair_chairs,"['patio', 'outdoor', 'chair', 'chairs', 'furniture', 'table', 'umbrellas', 'wooden', 'curtains', 'porch']"
88,87,39,87_dr_coleman_doctor_very,"['dr', 'coleman', 'doctor', 'very', 'clinic', 'me', 'he', 'my', 'respect', 'his']"
89,88,38,88_lashes_mascara_lash_eyelash,"['lashes', 'mascara', 'lash', 'eyelash', 'eyelashes', 'cayman88', 'poker', 'my', 'revitalash', 'mascaras']"
90,89,38,89_care_living_assisted_elderly,"['care', 'living', 'assisted', 'elderly', 'they', 'seniors', 'their', 'her', 'senior', 'to']"
91,90,37,90_coupons_strings_coupon_her,"['coupons', 'strings', 'coupon', 'her', 'grocery', 'gut', 'items', 'my', 'save', 'she']"
92,91,37,91_app_fitbit_watch_apps,"['app', 'fitbit', 'watch', 'apps', 'fitness', 'apple', 'tracking', 'run', 'workout', 'polar']"
93,92,37,92_hair_salon_she_my,"['hair', 'salon', 'she', 'my', 'beard', 'cut', 'stylist', 'haircut', 'always', 'color']"
94,93,36,93_freezer_refrigerator_fridge_kitchen,"['freezer', 'refrigerator', 'fridge', 'kitchen', 'freezers', 'door', 'best', 'goose', 'it', 'our']"
95,94,36,94_tv_4k_tcl_roku,"['tv', '4k', 'tcl', 'roku', 'sound', 'hd', 'tvs', 'uhd', 'hdr', 'smart']"
96,95,35,95_meat_vegan_vegetarian_eat,"['meat', 'vegan', 'vegetarian', 'eat', 'food', 'diet', 'eating', 'that', 'animals', 'of']"
97,96,35,96_toy_anal_toys_lube,"['toy', 'anal', 'toys', 'lube', 'silicone', 'hook', 'it', 'sex', 'rope', 'vibrator']"
98,97,35,97_chair_ball_recliner_chairs,"['chair', 'ball', 'recliner', 'chairs', 'pedicure', 'corset', 'office', 'gaiam', 'you', 'ergonomic']"
99,98,34,98_car_axert_cars_solidtrustpay,"['car', 'axert', 'cars', 'solidtrustpay', 'casino', 'patients', 'barnfield', 'almotriptan', 'borgata', 'blackjack']"
100,99,34,99_room_bedroom_kids_flatcar,"['room', 'bedroom', 'kids', 'flatcar', 'tender', 'bed', 'furniture', 'bedding', 'space', 'baby']"
101,100,33,100_fishing_fish_the_in,"['fishing', 'fish', 'the', 'in', 'is', 'of', 'and', 'not', 'by', 'as']"
102,101,33,101_smartwatch_watch_apple_gear,"['smartwatch', 'watch', 'apple', 'gear', 's2', 'smartwatches', 'smart', 'android', 'pebble', 'apps']"
103,102,33,102_stroller_seat_baby_strollers,"['stroller', 'seat', 'baby', 'strollers', 'car', 'travel', 'walker', 'double', 'jogging', 'jess']"
104,103,32,103_contribs_prev_bytes_cicku,"['contribs', 'prev', 'bytes', 'cicku', 'sugar', 'foods', 'cur', 'health', 'superfoods', 'healthy']"
105,104,32,104_winter_summer_payment_toast,"['winter', 'summer', 'payment', 'toast', 'hot', 'your', 'heat', 'french', 'warm', 'cold']"
106,105,31,105_gift_gifts_birthday_for,"['gift', 'gifts', 'birthday', 'for', 'mom', 'flowers', 'dad', 'her', 'skincare', 'beauty']"
107,106,31,106_mask_skin_masks_face,"['mask', 'skin', 'masks', 'face', 'sheet', 'clay', 'my', 'it', 'product', 'products']"
108,107,30,107_christmas_tree_liveagent_table,"['christmas', 'tree', 'liveagent', 'table', 'atiim', 'holiday', 'ornaments', 'chat', 'thanksgiving', 'support']"
109,108,30,108_contractor_contractors_remodeling_dating,"['contractor', 'contractors', 'remodeling', 'dating', 'home', 'you', 'renovation', 'your', 'budget', 'work']"
110,109,30,109_car_tas_rental_vehicle,"['car', 'tas', 'rental', 'vehicle', 'was', 'sunn', 'airport', 'turo', 'renting', 'walker']"
111,110,29,110_dresses_wedding_dress_gowns,"['dresses', 'wedding', 'dress', 'gowns', 'bride', 'viagra', 'bridesmaid', 'his', 'lauren', 'pharmacy']"
112,111,29,111_lips_lip_balm_centrepoint,"['lips', 'lip', 'balm', 'centrepoint', 'balms', 'lipstick', 'product', 'my', 'kylie', 'alignment']"
113,112,29,112_printing_workers_cards_business,"['printing', 'workers', 'cards', 'business', 'print', 'compensation', 'employer', 'prints', 'shadeports', 'your']"
114,113,28,113_vpn_ipsec_data_freeswan,"['vpn', 'ipsec', 'data', 'freeswan', 'ssh', 'firewall', 'ppp', 'vpns', 'tcp', 'pptp']"
115,114,28,114_ipad_keyboard_retina_apple,"['ipad', 'keyboard', 'retina', 'apple', 'mini', 'case', 'mba', 'tablet', 'konica', 'mbp']"
116,115,28,115_logo_design_kiddush_brand,"['logo', 'design', 'kiddush', 'brand', 'together', 'drainage', 'planting', 'sidebar', 'graphic', 'nutritionist']"
117,116,28,116_plans_home_house_architectural,"['plans', 'home', 'house', 'architectural', 'design', 'architect', 'customise', 'designs', 'building', 'garden']"
118,117,28,117_cake_cakes_cupcakes_wedding,"['cake', 'cakes', 'cupcakes', 'wedding', 'caramel', 'was', 'and', 'we', 'my', 'for']"
119,118,27,118_save_money_savings_your,"['save', 'money', 'savings', 'your', 'saved', 'you', 'that', 'saving', 'can', 'if']"
120,119,27,119_cleaning_norwex_house_your,"['cleaning', 'norwex', 'house', 'your', 'clean', 'you', 'maid', 'services', 'service', 'cleaner']"
121,120,26,120_music_app_discord_player,"['music', 'app', 'discord', 'player', 'itunes', 'cd', 'mp3', 'audio', 'google', 'ipod']"
122,121,26,121_gm_animal_food_soy,"['gm', 'animal', 'food', 'soy', 'genetically', 'meat', 'serina', 'gmos', 'crops', 'of']"
123,122,26,122_knife_knives_blade_kitchen,"['knife', 'knives', 'blade', 'kitchen', 'is', 'the', 'it', 'for', 'and', 'that']"
124,123,26,123_sewing_embroidery_machine_martelli,"['sewing', 'embroidery', 'machine', 'martelli', 'violence', 'crochet', 'blocking', 'rotary', 'cutters', 'yarn']"
125,124,25,124_catering_caterer_caterers_service,"['catering', 'caterer', 'caterers', 'service', 'event', 'elk', 'occasion', 'services', 'grove', 'food']"
126,125,25,125_kindle_nook_cybook_ereader,"['kindle', 'nook', 'cybook', 'ereader', 'tablet', 'books', 'amazon', 'muse', 'screen', 'tree']"
127,126,25,126_restaurant_food_was_menu,"['restaurant', 'food', 'was', 'menu', 'we', 'accent', 'ordered', 'chelsea', 'dish', 'and']"
128,127,24,127_video_label_audio_noise,"['video', 'label', 'audio', 'noise', 'videos', 'closure', 'streaming', 'silk', 'zipper', 'fcp']"
129,128,24,128_locksmith_lock_locks_locksmiths,"['locksmith', 'lock', 'locks', 'locksmiths', 'security', 'layton', 'keys', 'services', 'your', 'you']"
130,129,24,129_park_bike_walts_alley,"['park', 'bike', 'walts', 'alley', 'parking', 'warfare', 'ua', 'alleys', 'the', 'syrian']"
131,130,24,130_phone_connection_voip_bt,"['phone', 'connection', 'voip', 'bt', 'engineer', 'ipodpsp3gpmp4avi', 'bestel', 'uninstall', 'service', 'data']"
132,131,24,131_computer_software_poland_quite,"['computer', 'software', 'poland', 'quite', 'data', 'hp', 'bus', 'computers', 'rubber', 'at']"
133,132,23,132_jacket_gloves_car_mk1,"['jacket', 'gloves', 'car', 'mk1', 'it', 'bonnet', 'winter', 'epic', 'its', 'mate']"
134,133,23,133_caffeine_coffee_tea_your,"['caffeine', 'coffee', 'tea', 'your', 'drink', 'you', 'drinking', 'can', 'cup', 'of']"
135,134,23,134_valentines_giveaway_oysters_follower,"['valentines', 'giveaway', 'oysters', 'follower', 'valentine', 'seafood', 'oyster', 'blog', 'dinner', 'my']"
136,135,23,135_keyboard_mouse_seo_g305,"['keyboard', 'mouse', 'seo', 'g305', 'gaming', 'mice', 'keys', 'gamers', 'keyboards', 'buttons']"
137,136,23,136_wordpress_subject_website_parcc,"['wordpress', 'subject', 'website', 'parcc', 'students', 'plugins', 'themes', 'prairie', 'tea', 'weight']"
138,137,22,137_money_reserve_federal_toilet,"['money', 'reserve', 'federal', 'toilet', 'minnie', 'they', 'banks', 'hspice', 'he', 'that']"
139,138,21,138_drinking_crusher_alcohol_drink,"['drinking', 'crusher', 'alcohol', 'drink', 'schizophrenia', 'crushing', 'sober', 'wine', 'plant', 'binge']"
140,139,21,139_essay_product_recommendedcom_bonus,"['essay', 'product', 'recommendedcom', 'bonus', 'review', 'purchase', 'link', 'affiliate', 'impartial', 'we']"
141,140,21,140_camera_app_see_morethe,"['camera', 'app', 'see', 'morethe', 'image', 'videos', 'images', 'video', 'cameras', 'device']"
142,141,20,141_fat_belly_abs_body,"['fat', 'belly', 'abs', 'body', 'muscle', 'lose', 'fats', 'your', 'burn', 'belmont']"
143,142,20,142_dac_innovation_startups_richmondcc,"['dac', 'innovation', 'startups', 'richmondcc', 'totaldac', 'manigault', 'patent', 'trade', 'business', 'doty']"
144,143,20,143_code_test_tests_testing,"['code', 'test', 'tests', 'testing', 'programming', 'tdd', 'learning', 'unit', 'learn', 'working']"
145,144,20,144_tattoo_tattoos_design_designs,"['tattoo', 'tattoos', 'design', 'designs', 'artist', 'tattooed', 'artists', 'your', 'best', 'decide']"
146,145,20,145_medicare_ky_supplement_insurance,"['medicare', 'ky', 'supplement', 'insurance', 'coverage', 'policies', 'medigap', 'policy', 'health', 'wellness']"
147,146,20,146_racing_game_cars_games,"['racing', 'game', 'cars', 'games', 'race', 'car', 'players', 'river', 'world', 'races']"
148,147,19,147_gluten_free_seller_glutenfree,"['gluten', 'free', 'seller', 'glutenfree', 'menu', 'buyer', 'was', 'gf', 'shall', 'bread']"
149,148,19,148_vaporizer_vape_vaping_vapor,"['vaporizer', 'vape', 'vaping', 'vapor', 'vaporizers', 'pen', 'votes', 'argo', 'pens', 'battery']"
150,149,19,149_pheromones_perfume_pheromone_scent,"['pheromones', 'perfume', 'pheromone', 'scent', 'fragrance', 'perfumes', 'notes', 'fragrances', 'soap', 'scents']"
151,150,19,150_vr_oculus_rift_controllers,"['vr', 'oculus', 'rift', 'controllers', 'virtual', 'vive', 'headset', 'goggles', 'reality', 'ar']"
152,151,19,151_app_snipe_apps_recipes,"['app', 'snipe', 'apps', 'recipes', 'cookbooks', 'recipe', 'schnoebelen', 'millers', 'pixels', 'earnings']"
153,152,19,152_water_evangelicals_evangelical_paris,"['water', 'evangelicals', 'evangelical', 'paris', 'haiku', 'trump', 'bottled', 'france', 'in', 'of']"
154,153,18,153_photoshop_editing_adobe_lightroom,"['photoshop', 'editing', 'adobe', 'lightroom', 'software', 'image', 'images', 'tools', 'photo', 'luminar']"
155,154,18,154_muscle_steroids_creatine_supplements,"['muscle', 'steroids', 'creatine', 'supplements', 'preworkout', 'supplement', 'yachts', 'building', 'amino', 'protein']"
156,155,18,155_soda_sodastream_drinks_drink,"['soda', 'sodastream', 'drinks', 'drink', 'pepsi', 'north', 'cola', 'alemn', 'webview', 'diet']"
157,156,18,156_shave_shaving_shaver_razor,"['shave', 'shaving', 'shaver', 'razor', 'trimmer', 'philips', 'norelco', 'hair', 'brush', 'clipper']"
158,157,18,157_betting_bet_racing_horse,"['betting', 'bet', 'racing', 'horse', 'sports', 'bets', 'horses', 'race', 'martingal', 'win']"
159,158,18,158_brush_brushes_bristles_makeup,"['brush', 'brushes', 'bristles', 'makeup', 'mold', 'elf', 'face', 'foundation', 'product', 'powder']"
160,159,18,159_breakfast_patriots_weight_eat,"['breakfast', 'patriots', 'weight', 'eat', 'england', 'healthy', 'eating', 'lunch', 'meal', 'vinyl']"
161,160,18,160_closet_storage_stuffs_shoe,"['closet', 'storage', 'stuffs', 'shoe', 'azerbaijan', 'percy', 'his', 'shes', 'he', 'your']"
162,161,17,161_benga_ota_painting_his,"['benga', 'ota', 'painting', 'his', 'colour', 'he', 'colours', 'art', 'print', 'mr']"
163,162,17,162_href_horse_horses_gucci,"['href', 'horse', 'horses', 'gucci', 'purses', 'loans', 'he', 'handbags', 'his', 'the']"
164,163,17,163_medizinrecht_farming_csa_farm,"['medizinrecht', 'farming', 'csa', 'farm', 'checkoff', 'arztrecht', 'farmers', 'arzneimittelrecht', 'agriculture', 'csas']"
165,164,17,164_emulsifier_plantsourced_mongodb_rails,"['emulsifier', 'plantsourced', 'mongodb', 'rails', 'market', 'ruby', 'framework', 'builder', 'food', 'nodejs']"
166,165,17,165_tablet_asus_nexus_vivo,"['tablet', 'asus', 'nexus', 'vivo', 'tab', 'device', 'display', 'android', 'camera', 'qf140']"
167,166,17,166_rug_rugs_room_area,"['rug', 'rugs', 'room', 'area', 'carpet', '20180208', 'living', 'your', 'furniture', 'space']"
168,167,17,167_laundry_detergent_clothes_pm,"['laundry', 'detergent', 'clothes', 'pm', 'dryer', 'my', 'skoy', 'cloth', 'diaper', 'so']"
169,168,16,168_oils_essential_diffuser_physics,"['oils', 'essential', 'diffuser', 'physics', 'oil', 'betjeman', 'aromatherapy', 'john', 'my', 'essay']"
170,169,16,169_cigar_cigars_humidor_habano,"['cigar', 'cigars', 'humidor', 'habano', 'wrapper', 'gran', 'crux', 'cohiba', 'travel', 'nicaraguan']"
171,170,16,170_tree_trees_mazive_company,"['tree', 'trees', 'mazive', 'company', 'bartlett', 'landscaping', 'removal', 'cory', 'treeprojects', 'inc']"
172,171,16,171_my_weight_program_week,"['my', 'weight', 'program', 'week', 'me', 'im', 'workouts', 'love', 'results', 'it']"
173,172,16,172_restaurant_pasta_romantic_menu,"['restaurant', 'pasta', 'romantic', 'menu', 'food', 'greek', 'dinner', 'restaurants', 'xoho', 'was']"
174,173,15,173_vim_emacs_editor_text,"['vim', 'emacs', 'editor', 'text', 'files', 'code', 'function', 'foo', 'lljs', 'gdb']"
175,174,15,174_tho_plastic_union_municipal,"['tho', 'plastic', 'union', 'municipal', 'labor', 'shall', 'vancouver', 'judge', 'of', 'ln']"
176,175,15,175_chlodigital_baseball_game_ball,"['chlodigital', 'baseball', 'game', 'ball', 'any', 'membership', 'player', 'your', 'you', 'bats']"
177,176,15,176_casino_manning_website_ninja,"['casino', 'manning', 'website', 'ninja', 'search', 'assange', 'thedirectorycom', 'julian', 'jury', 'engine']"
178,177,15,177_weight_loss_hce_garcinia,"['weight', 'loss', 'hce', 'garcinia', 'fat', 'cambogia', 'shakespeare', 'supplement', 'diet', 'kriens']"
179,178,15,178_lyft_chickens_wildlife_birds,"['lyft', 'chickens', 'wildlife', 'birds', 'galway', 'kym', 'tonya', 'nikon', 'safari', 'd7000']"
180,179,15,179_healing_kb_download_within,"['healing', 'kb', 'download', 'within', 'flu', 'traveling', 'album', 'upload', 'gods', 'god']"
181,180,15,180_breastfeeding_formula_feeding_breast,"['breastfeeding', 'formula', 'feeding', 'breast', 'feed', 'baby', 'fed', 'breastfeed', 'bottle', 'babies']"
182,181,15,181_linux_ubuntu_windows_desktop,"['linux', 'ubuntu', 'windows', 'desktop', 'distro', 'opensolaris', 'hat', 'kde', 'distributions', 'unity']"
183,182,14,182_airlines_wheelchair_hospitals_hospital,"['airlines', 'wheelchair', 'hospitals', 'hospital', 'rule', 'physicians', 'revenue', 'examination', 'the', 'that']"
184,183,14,183_candles_candle_beeswax_wick,"['candles', 'candle', 'beeswax', 'wick', 'soy', 'scented', 'paraffin', 'wax', 'fragrance', 'burn']"
