,Topic,Count,Name,Representation
45,44,28,44_porsche_911_corvette_camaro,"['porsche', '911', 'corvette', 'camaro', 'the', 'car', 'chevrolet', 'cayman', 'and', 'with']"
46,45,28,45_grand_tour_throttle_episode,"['grand', 'tour', 'throttle', 'episode', 'engine', 'car', 'cars', 'the', 'v8', 'prix']"
47,46,28,46_kitchen_cabinets_kitchens_your,"['kitchen', 'cabinets', 'kitchens', 'your', 'cabinet', 'concrete', 'are', 'is', 'to', 'the']"
48,47,27,47_charging_charger_we_churches,"['charging', 'charger', 'we', 'churches', 'charge', 'church', 'our', 'usb', 'god', 'to']"
49,48,26,48_repair_car_your_you,"['repair', 'car', 'your', 'you', 'check', 'auto', 'out', 'mechanic', 'brought', 'detailscheck']"
50,49,26,49_mazda_ia_scion_cx9,"['mazda', 'ia', 'scion', 'cx9', 'brz', 'cx3', 'the', 'and', 'its', 'serviced']"
51,50,26,50_phone_cordless_to_your,"['phone', 'cordless', 'to', 'your', 'or', 'system', 'and', 'phones', 'telephone', 'you']"
52,51,26,51_china_fuel_tank_in,"['china', 'fuel', 'tank', 'in', 'of', 'to', 'the', 'and', 'that', 'patent']"
53,52,26,52_dumpster_trash_sealer_waste,"['dumpster', 'trash', 'sealer', 'waste', 'you', 'rent', 'your', 'dumpsters', 'rental', 'vacuum']"
54,53,26,53_gun_tiger_to_of,"['gun', 'tiger', 'to', 'of', 'the', 'that', 'guns', 'and', 'in', 'is']"
55,54,25,54_toyota_camry_4runner_v6,"['toyota', 'camry', '4runner', 'v6', 'reagan', 'avalon', 'the', 'wth', 'was', 'trim']"
56,55,24,55_locksmith_lock_cutting_you,"['locksmith', 'lock', 'cutting', 'you', 'your', 'board', 'to', 'of', 'the', 'locks']"
57,56,24,56_volkswagen_tiguan_beetle_allspace,"['volkswagen', 'tiguan', 'beetle', 'allspace', 'passat', 'jetta', 'the', 'golf', 'and', 'of']"
58,57,24,57_of_and_to_the,"['of', 'and', 'to', 'the', 'forest', 'that', 'in', 'is', 'are', 'you']"
59,58,24,58_vacuum_cleaning_cleaner_robot,"['vacuum', 'cleaning', 'cleaner', 'robot', 'roomba', 'clean', 'vacuums', 'suction', 'brush', 'cleaners']"
60,59,23,59_water_filter_earth_you,"['water', 'filter', 'earth', 'you', 'can', 'your', 'to', 'is', 'canister', 'female']"
61,60,23,60_was_truck_uhaul_location,"['was', 'truck', 'uhaul', 'location', 'had', 'rv', 'not', 'very', 'me', 'we']"
62,61,23,61_windows_mr_window_to,"['windows', 'mr', 'window', 'to', 'home', 'connecticut', 'tax', 'that', 'your', 'the']"
63,62,23,62_scooter_scooters_the_electric,"['scooter', 'scooters', 'the', 'electric', 'piaggio', 'and', 'of', 'is', 'for', 'to']"
64,63,23,63_router_vpn_routers_wifi,"['router', 'vpn', 'routers', 'wifi', 'zwave', 'wireless', 'network', 'internet', 'to', 'modem']"
65,64,22,64_cider_mercedes_amg_mercedesbenz,"['cider', 'mercedes', 'amg', 'mercedesbenz', 'the', 'cls', 'apple', 'of', 'and', 'in']"
66,65,22,65_audi_school_the_a4,"['audi', 'school', 'the', 'a4', 'tfsi', 'of', 'and', 'tt', 'with', 'a5']"
67,66,21,66_vape_vaporizer_vaping_battery,"['vape', 'vaporizer', 'vaping', 'battery', 'stabilizers', 'you', 'vapor', 'polymer', 'aj', 'it']"
68,67,21,67_garage_door_doors_dumpster,"['garage', 'door', 'doors', 'dumpster', 'repair', 'you', 'chicken', 'to', 'and', 'your']"
69,68,21,68_car_cars_alfa_the,"['car', 'cars', 'alfa', 'the', 'hellcat', 'it', 'its', 'and', 'cartography', 'in']"
70,69,20,69_solar_panels_energy_home,"['solar', 'panels', 'energy', 'home', 'you', 'your', 'to', 'tears', 'are', 'can']"
71,70,19,70_jeep_compass_patriot_jk,"['jeep', 'compass', 'patriot', 'jk', 'light', 'wrangler', 'bar', 'tail', 'lights', '2014']"
72,71,19,71_truck_bed_you_will,"['truck', 'bed', 'you', 'will', 'that', 'your', 'to', 'have', 'are', 'cover']"
73,72,18,72_2019_nissan_safety_lineup,"['2019', 'nissan', 'safety', 'lineup', 'interior', 'salisbury', 'features', 'essay', '2018', 'pohanka']"
74,73,18,73_bike_bikes_stores_cycling,"['bike', 'bikes', 'stores', 'cycling', 'you', 'riding', 'shop', 'that', 'my', 'to']"
75,74,18,74_his_he_washer_her,"['his', 'he', 'washer', 'her', 'was', 'pressure', 'and', 'him', 'she', 'the']"
76,75,18,75_waxing_hair_wax_kitchen,"['waxing', 'hair', 'wax', 'kitchen', 'countertops', 'class', 'our', 'countertop', 'treatment', 'esthetician']"
77,76,17,76_fluorescent_of_the_in,"['fluorescent', 'of', 'the', 'in', 'and', 'interference', 'boelcke', 'light', 'phase', 'signal']"
78,77,17,77_helmet_motorcycle_you_helmets,"['helmet', 'motorcycle', 'you', 'helmets', 'seat', 'your', 'riding', 'to', 'it', 'the']"
79,78,16,78_voipreview_voip_weaknesses_analyzed,"['voipreview', 'voip', 'weaknesses', 'analyzed', 'strengths', 'vs', 'comparison', 'analysis', 'experts', 'detailed']"
80,79,16,79_2019_nordstrom_videos_photos,"['2019', 'nordstrom', 'videos', 'photos', 'pricing', 'specs', 'explore', 'performance', 'models', 'technology']"
81,80,15,80_prius_hybrid_toyota_camry,"['prius', 'hybrid', 'toyota', 'camry', 'hybrids', 'mpg', 'car', 'mesh', 'cars', 'the']"
82,81,15,81_door_doors_garage_curtains,"['door', 'doors', 'garage', 'curtains', 'you', 'from', 'front', 'or', 'your', 'wood']"
83,82,15,82_23071_crossweave_ac_air,"['23071', 'crossweave', 'ac', 'air', 'pit', 'burning', 'conditioning', 'steel', 'fire', 'wood']"
84,83,14,83_kayak_seat_fishing_sup,"['kayak', 'seat', 'fishing', 'sup', 'kayaks', 'paddle', 'boards', 'water', 'paddling', 'surf']"
85,84,14,84_5g_lte_neonoir_noir,"['5g', 'lte', 'neonoir', 'noir', 'mobile', '3g', 'device', 'networks', 'as', 'sim']"
86,85,14,85_garmin_gps_app_data,"['garmin', 'gps', 'app', 'data', 'charts', 'the', 'navionics', 'activecaptain', 'navigation', 'psc']"
87,86,14,86_nuclear_mwe_reactors_plant,"['nuclear', 'mwe', 'reactors', 'plant', 'power', 'reactor', 'has', 'fuel', 'billion', 'plants']"
88,87,14,87_christ_he_god_him,"['christ', 'he', 'god', 'him', 'his', 'boat', 'father', 'of', 'honour', 'not']"
89,88,13,88_cooktop_kiln_induction_85695,"['cooktop', 'kiln', 'induction', '85695', 'fireplaces', 'fireplace', 'insert', 'cooktops', 'electric', 'burners']"
90,89,13,89_cabinet_kitchen_cabinets_vanity,"['cabinet', 'kitchen', 'cabinets', 'vanity', 'sink', 'comforter', 'space', 'island', 'wall', 'you']"
91,90,13,90_volvo_xc90_s90_xc60,"['volvo', 'xc90', 's90', 'xc60', 'cruise', 'its', 'volvos', 'the', 'and', 'd4']"
92,91,13,91_printing_printer_printers_business,"['printing', 'printer', 'printers', 'business', 'they', 'be', 'you', 'advertising', 'have', 'might']"
93,92,12,92_snow_blowers_blower_mower,"['snow', 'blowers', 'blower', 'mower', 'electric', 'church', 'lawn', 'the', 'of', 'and']"
94,93,12,93_workout_we_radioactive_boat,"['workout', 'we', 'radioactive', 'boat', 'radiation', 'to', 'the', 'sacramento', 'and', 'species']"
95,94,12,94_radio_rtty_circles_dark,"['radio', 'rtty', 'circles', 'dark', 'radios', 'skin', 'eyes', 'in', 'acquisition', 'dab']"
96,95,12,95_knife_knives_blade_sharpening,"['knife', 'knives', 'blade', 'sharpening', 'die', 'throwing', 'zancudo', 'homefront', 'steel', 'sharpener']"
97,96,12,96_nuclear_energy_molten_power,"['nuclear', 'energy', 'molten', 'power', 'salt', 'reactor', 'of', 'plants', 'reactors', 'the']"
98,97,11,97_lexus_es_sales_marketing,"['lexus', 'es', 'sales', 'marketing', 'and', 'manager', 'the', 'mindbody', 'customer', 'with']"
99,98,11,98_computer_repair_office_desk,"['computer', 'repair', 'office', 'desk', 'security', 'military', 'laptop', 'data', 'operations', 'and']"
100,99,10,99_organizer_trunk_closet_your,"['organizer', 'trunk', 'closet', 'your', 'you', 'seat', 'organize', 'car', 'items', 'this']"
101,100,10,100_prabhas_telugu_munna_ceiling,"['prabhas', 'telugu', 'munna', 'ceiling', 'room', 'movie', 'movies', 'tiles', 'drop', 'furniture']"
